Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
2714	0.0116204947709762	0.0144428414832649	0.177506082567281	0.0822685877545774	0	0.170924714453606	0.0377507265418683	0.00766531296208488	0	0	0.0647596190730969	0.00402026773158787	0.0182850599880665	0.10962116683069	0.0501101149194394	0.169085651893781	0	0.0312768838279167	0.0438682834783018	0	0	0.00679419172346157	0	0.508061435781694	0.865990654669049
8169	0.156713259741332	0	0.223690412443591	0.0226591260041968	0	0.165877110162792	0.0160004479348411	0	0.0363919814030063	0	0.0396302933534094	0.00829516249058025	0.0230770859222678	0.111659815453811	0.0269679141556213	0.0940209094512743	0	0.021585345019273	0.0489950710562952	0	0	0.0044360654077073	0	0.589698118663546	0.81451639397393
A5G8	0.028483871622059	0.0349920231219775	0.103362641772255	0.0671641310150242	0	0.144000185931442	0.0429223222790893	0	0.00784070952495705	0	0.0426983024740433	0.0166677291160078	0.0213378218970449	0.21378079541845	0.0431828693405173	0.159927588164736	0.0252643730494316	0.0135509575075071	0	0.0154055847049099	0.0165009201564752	0.00291717290407125	0	0.486354782558412	0.875690840690651
A5DI	0.00322384638432284	0.016777307797549	0.0179241398813393	0.0305798916745894	0	0.264518648722321	0	0	0	0	0.088603112031834	0.00455101717688763	0.00275901092876513	0.327552938454345	0.0267051030432944	0.0377323947987968	0	0.0941716161536267	0	0.0849009729523292	0	0	0	0.633112185355624	0.787897005643672
8626	0	0.036592751616797	0.0724456135019646	0.0254795805573079	0	0.231527734345962	0	0	0	0	0.0757893355876406	0	0.0325956272338865	0.285436745780206	0.0186076207953081	0.120987945329609	0.012162222849351	0.0216861970755876	0.0666886253263801	0	0	0	0	0.523630095001592	0.856588107962876
8082	0.0147644081522873	0.0377026611337814	0.0714482356617167	0	0	0.286676843472262	0	0	0	0	0.0331522986890407	0	0	0.272806624876335	0.0182463353340093	0.108261959107167	0	0.0894208004191254	0	0.0541022297399277	0	0.0134176034143474	0	0.478768432007899	0.87791727755688
7545	0.0975716321064276	0.0428568749196636	0.0268162424994039	0.05982173730373	0	0.232636024198793	0.0159748379468564	0	0	0	0.0390361062281472	0	0.0216347803936517	0.158409357079574	0.0351661975290674	0.140520011115953	0.0149427337472865	0.0192329871822605	0.0750165337101383	0	0.00798467898053952	0.0123792650585078	0	0.646924996914181	0.801359722882858
A4JB	0.128582533737945	0	0.150182296736623	0	0	0.257205046911318	0	0.0263661342174667	0	0	0.0284454415610289	0.0261086553966588	0	0.172111402839288	0.0886672986829022	0.0427801000538739	0	0.024148400684474	0	0.0427982959704717	0	0.0126043932079494	0	0.575143033861815	0.825550907809828
6844	0.156701872291799	0	0.148710042092991	0	0	0.16650219137569	0.0213142719356479	0.0373482845229448	0.0425222142731383	0	0.0793325642537651	0	0.0418873790027542	0.0366572723328654	0.0594765808312263	0.104441064403931	0.0184078815666804	0.0308040139086487	0.0314024578308697	0.01070087776877	0	0.0137910316082784	0	0.664049807095706	0.782398515642272
8622	0.0226137432760955	0.0428670861886835	0.32862758909671	0.00317783995040073	0	0.0567336350972271	0	0.0151395831940251	0.0387615835295569	0	0.0209644053924708	0.0120439163568853	0.00442296353461218	0.181813654022378	0.00804374004153422	0.128453791588015	0.0044510493408567	0.0136092101111578	0.118276209279392	0	0	0	0	0.621914993118848	0.789056463751676
4601	0.105972983064195	0	0.111385675276511	0.037330633578059	0	0.190074506307667	0.0216578298467205	0.035714451576353	0	0	0.0687317638827966	0	0.0198734781877043	0.095651861829715	0.0377608357714823	0.166717444412139	0.000635454895478329	0.0780101053061778	0.0304829760650015	0	0	0	0	0.570328178237193	0.83713759598928
A56U	0.162644996528888	0.000723160029436643	0.379071671947325	0.0345599582378491	0	0.154765912699504	0.0274344004243977	0	0	0	0.0574787254712121	0	0.015718635549958	0.0720011309204493	0.0262362537960801	0.0590921677129386	0	0.00397621657783117	0.0036949840485554	0.000774299684539741	0	0.00182748637103553	0	0.689955522214706	0.725959853468991
6798	0.0525789439099449	0	0.139298839896578	0.00872954470336572	0	0.210491749665782	0	0	0	0	0.0450870105059419	0	0.00693902114156845	0.240094807245845	0	0.154976422491446	0.00933381910430251	0.0840492267272845	0	0.0482184280509851	0	0.000202186556955437	0	0.608751128367265	0.810435701855876
4129	0	0.0270632716399319	0.0159255179911085	0.0785657103340878	0	0.0983014140631133	0	0.0189838656809505	0	0	0.035859633131443	0.00854587594538442	0.0423800231842642	0	0.023425521923977	0.435807583247751	0	0.0066351373946899	0	0.0892792090628499	0.119227236400448	0	0	0.169094465073728	1.01922274914453
A5EN	0.16688393983542	0	0.124976988119582	0.0588386651955472	0	0.129811388692852	0.0447966121081114	0.0350665495283145	0.0177675997545134	0	0.0445171019712899	0	0.0115200623892989	0.183288534578809	0.0742489740778317	0.0756292402995389	0.00955878849667183	0	0.0162952094054935	0	0.0068003455467257	0	0	0.691274665742952	0.762838938345005
8153	0.0565156092693466	0	0.233687151344999	0.0431210250906864	0.0371736800784815	0.155964653147219	0.0136393124889749	0	0	0	0.0717798585471489	0.000109718993954139	0	0.206609294396441	0.0206237108491074	0.0991274485217695	0	0.0103173339697044	0.0416757077449436	0.00965549555722351	0	0	0	0.580446838497597	0.822195713329246
A5HF	0	0.0484443064915939	0.139561821523092	0.00565361807924475	0	0.10998465911161	0	0.100781811663473	0	0	0.0948369553316545	0.0272829054694036	0.0118229541822518	0.269304188438836	0	0.0574037828289326	0.00635460723900471	0.0290279668022779	0.095124301452724	0	0.00441612138590174	0	0	0.323731938628081	0.951469125834365
A5C4	0.0108118940213371	0.022112436187202	0.0706250856194845	0.0232943597347347	0	0.25073626949337	0.00343434224515151	0.00613301563148096	0.0080970570253813	0	0.033378218967387	0.0318864917948872	0.0108039390100665	0.106589185055852	0.0709716480715939	0.202373543639817	0	0.100549240811269	0.0422212581236693	0	0	0.00598201456731672	0	0.384459333659851	0.922614876550026
A474	0.0114814634863046	0	0.0524476443183924	0	0.00985255567495771	0.205462026864862	0	0	0	0	0.0814722899019936	0	0	0.386589884637958	0.00974192633023186	0.0760979872199725	0	0.0165133033559022	0.108124758184852	0.0422161600245728	0	0	0	0.464475308410596	0.885709478571314
A5HN	0.00976518038595268	0.0034950396562326	0.276075687455228	0.0568246905996009	0	0.181187536744788	0.0594608614949796	0	0	0	0.0931803459602337	0	0	0.11995548233272	0.0900639098610235	0.0829398563896636	0	0.0127684147321176	0.0142829943874601	0	0	0	0	0.462224071013627	0.886081140197882
A52S	0.0824459288200824	0	0.117025487853495	0.0380355571780827	0	0.142413863709937	0.0315549824950271	0.029000714080664	0.0285190152003598	0	0.0525160520189148	0	0.00758025883334792	0.248412663877138	0.0930468505535006	0.115544399156333	0.00727410634458998	0	0.00663011987852811	0	0	0	0	0.572849828427333	0.829013103043375
5489	0.0935502012301542	0	0.257689704973159	0.0507372746007455	0	0.140278435963753	0.0190700573056392	0.00742357007335818	0.0369132318096062	0	0.0254141427585434	0	0.00541840885569439	0.196010378522159	0.0724117498835212	0.0747562825199469	0	0.00856886857131997	0.009673554500975	0	0	0.00208413843142425	0	0.611226950662561	0.798737870106803
4081	0.0579030334482499	0	0.0568606151826192	0	0	0.21940245540133	0	0	0	0	0.0815199133469149	0	0.000266671867264614	0.359400863582223	0	0.121126911062672	0	0.0343026851594092	0.038544921896483	0.0272333781434168	0.00343855090941755	0	0	0.744884494622387	0.719957155711539
2695	0.092874001052772	0	0.112467171833384	0.097307949438018	0	0.200796687680269	0.0333352359106931	0.0113901919136221	0.000704872956490027	0	0.0735949694200059	0	0.0204914908854752	0.106211761813261	0.0432923892157617	0.121711540208644	0	0.0445556399003443	0.0247333361593499	0	0.00963564748287231	0.00689711412903762	0	0.568104629850497	0.836392220876318
A4JK	0.0792040763265035	0	0.178596762374253	0.00263313122661366	0	0.220343460342501	0.0454803112813128	0.00384412957695383	0	0	0.0581757568874238	0.0117391848466443	0	0.180610700670975	0.0715727335512263	0.109696794719134	0.00312397248945438	0	0.0349789857070052	0	0	0	0	0.581110904219414	0.825953271115264
8071	0.0218898268817826	0	0.0907599899435832	0.000746210390438816	0	0.223824528626627	0	0.0355824125886482	0.0670078531047865	0	0.139207003543257	0.0944845106561367	0.0240607553753365	0.05050164934571	0.0422287882127884	0.036365123531968	0.020599664175754	0.0180325095307691	0.134709174092413	0	0	0	0	0.414026040049516	0.910579448374163
A5IB	0.202542884674794	0	0.227695275967433	0.0250763220756095	0	0.170371691013814	0.0158877166753654	0	0	0	0.0371472132333037	0	0.0152317256306626	0.110638733581369	0.0491393034924677	0.0771509620371246	0	0.0638197853785161	0	0	0.00529838623953994	0	0	0.371783355566355	0.938622942385333
4587	0.0896710773790741	0	0.0774348162238639	0.0425210662524454	0	0.216097844199343	0.0227693671138462	0.0137021797341499	0.0243098548196296	0	0.0411657993825307	0	0.0216652435403775	0.194080162476599	0.0824084399381492	0.157489166996954	0	0.00723777071544254	0.00944721122759544	0	0	0	0	0.413134094623794	0.909883000096641
3394	0.108692920071625	0	0.159315605269123	0	0	0.197595620504895	0.0248066604995288	0.00561556611665028	0	0	0.0588910353636441	0	0.00301583521061565	0.20649522747214	0.0172521691605282	0.140617940821707	0.0121080308337374	0.015352366806196	0.0268040100941396	0.00784894080634554	0.0100873168716968	0.00550075409742791	0	0.654166536844258	0.786385085872789
8455	0.0607738558652778	0	0.166360119876638	0.0106994638500763	0	0.200413923978175	0.0129271191461512	0.00914436550181048	0	0	0.0375339125573657	0.0114866116738618	0	0.140659185743305	0.0723820986612772	0.0908538192704599	0	0.0364258204246201	0.117346421350874	0	0	0.032993282100107	0	0.539185807726252	0.851421733652864
2770	0.00617834029595191	0.0325041138080238	0.141451023386588	0.0616446994772104	0	0.192316421714586	0.021016496276146	0.00991336712838476	0	0	0.0571344607113524	0.0104704425169221	0.0129004413547078	0.232401609365981	0.0734749939348601	0.109311977304901	0	0.0218674729227318	0.0156414058171446	0	0	0.00177273398450934	0	0.54590715136877	0.844127592276303
2716	0.0266692160907569	0	0.129195053209289	0.042170669050636	0	0.15336994519998	0.00174693027259463	0.00181827183424964	0.0330375318026201	0	0.0579625522978382	0	0.0286073538592837	0.241526873299823	0.0255184276620293	0.132587395801674	0	0.0516589104242132	0.0655550384822091	0	0	0.00857583071280339	0	0.34075867691909	0.942625832194672
1002	0.122530941705907	0	0.128563730634013	0.0254227841471615	0	0.255679379810093	0.000394981315996246	0	0	0	0.0759245521452503	0	0.0379310303750191	0.0530638707655078	0.010183590432435	0.124083683455417	0	0.100542308140673	0.0342052944202114	0	0	0.0314738526523156	0	0.584878307349533	0.828025206035165
2608	0.0464154992477433	0.00406319274855076	0.18116098469912	0.0402575146842522	0	0.169895017446137	0.0195519274776783	0	0.00169135025168468	0	0.0549169201006403	0	0.013675117335764	0.215214171390977	0.0351568903045659	0.151733952716261	0.0101768497084026	0.0150314779260486	0.0370234559586709	0.0014243179507519	0	0.00261136005275109	0	0.524383590274937	0.855603500028801
8007	0.0359921019688395	0	0.0296919014276188	0.0340475280139731	0	0.219294223847309	0.0236105623368241	0	0.0122368233320241	0	0.0484759544246147	0	0.00970910984223755	0.345739365159412	0.0413524543524368	0.178575487916249	0	0	0	0.0191442909130437	0	0.00213019646541784	0	0.765949277285335	0.70067308833269
8065	0.0674145327242083	0	0.176400807925438	0.0578252851171747	0	0.140016182215827	0.00354124809061139	0.00251673469413283	0.0706904795057167	0	0.0327254291533857	0	0.0414875697827501	0.152828697607861	0.0556971096167696	0.180262250243311	0	0	0.0185936733228146	0	0	0	0	0.542805947752931	0.846149173911757
8146	0.0948441080589582	0	0.127758397249277	0.0551253802652727	0	0.0854696955451606	0	0.0311138532489024	0.014977237949353	0	0.0235902711542456	0.0129999952738855	0	0.276385238137198	0.0227545811188381	0.118107403546072	0	0.0152247604378936	0.108438796779326	0	0	0.013210281235617	0	0.613781376802529	0.808260102918517
A4AH	0.0880742406012171	0	0.379689586873947	0	0	0.0877748994052375	0.0241645623550407	0.00768658595900283	0.0127273257623973	0	0.051596286621535	0	0	0.189387154284352	0.0297861932542426	0.1049884503526	0	0.000345240206918224	0.0237794743235085	0	0	0	0	0.617386427826802	0.786803834728195
7454	0.0422257220778694	0.04824048304167	0.125421602328953	0.0350791781318251	0	0.244360616866449	0.0354075227907707	0	0	0	0.0474544152799819	0.00515728086084507	0.0234075699835027	0.0963042276934493	0.0398207263941546	0.124455995453111	0	0.0604834303227269	0.057187166171647	0	0	0.0149940626030443	0	0.542088731239707	0.852022722701023
4582	0.0991211554406447	0	0.124236209723851	0.0306994835657112	0	0.161701498122773	0.022091577651596	0.0671052600239955	0.0168405556425709	0	0	0.0598095388846271	0.00868609036200421	0.12670658051039	0.0532927764609348	0.0860239442200744	0.000825391538800426	0.0745289932294535	0.0287511347986416	0	0.037042382106318	0.00253742771761461	0	0.487925782959158	0.874850228473746
8049	0.136322719251192	0	0.217134547876711	0.0482375815603206	0	0.154944399226617	0.021511010019951	0	0.00490347955196395	0	0.0634855044775986	0	0.0168459905461995	0.165722459380858	0.0412779817842045	0.0876143531284486	0	0.0147858308341777	0.00657154806975169	0.0183575744503672	0	0.00228501984163829	0	0.675089661566869	0.763113862364633
A5DR	0.0231976234396164	0.00114058341186139	0.0583294510401486	0.0536974111806168	0	0.273608095906858	0.0417928214874789	0.0183111643860337	0	0	0.0853750917274728	0.011197114692583	0.0377357565999988	0.109963931327332	0.0763791012054137	0.127250586599065	0	0.0477742798367322	0.0314841669542529	0	0	0.00276282020453533	0	0.476961788442609	0.880006850251503
7341	0.106053718416862	0	0.0951413766938175	0	0	0.272232783029912	0.0191399062694955	0	0	0	0.0705321418393418	0	0	0.239601187980285	0.0148675085955154	0.117120682464843	0	0.0180847175775415	0.0390915645763244	0.00813441255606129	0	0	0	0.571329144684872	0.8320592864701
A7XE	0.00321564309092511	0.0259429893700317	0.0403013287595767	0.14099244426605	0	0.057073674473428	0.0287306552099253	0.0607366008064096	0.0547886572846005	0	0.00814070842711276	0.049179445953942	0.0919170960470658	0.185866138595659	0.0477543370425255	0.074384815998348	0.00280710371677059	0.111592408429631	0	0.00495771318709344	0.0116182393409053	0	0	0.472317962293386	0.881757016217201
4607	0.140717472807255	0	0.193855367406932	0	0	0.155425086126853	0	0	0.00791556786036371	0	0.0575753956341463	0	0	0.184814451100698	0.00860113698205448	0.120300732914004	0	0.046995091426985	0.0227124555259327	0.00680955076083921	0.0165146406844769	0.037763050769459	0	0.680747448707683	0.763550745661363
7140	0.0270155548395351	0	0.0494932623270586	0.0174164230769042	0	0.323085353314325	0.0108599995474125	0	0	0	0.0627814240867388	0.0395375986998718	0.0085025528973408	0.154980198157964	0.0618558527525194	0.183331345265723	0.0163822661725873	0.0111311737417401	0.0336269951202793	0	0	0	0	0.379054711559654	0.925766544158811
2706	0.0536694925054171	0	0.0685982327473694	0.0842777735286329	0	0.205764618113639	0.054183940825021	0	0	0	0.0926395008557621	0	0.0237312639257549	0.163152716003496	0.0553229465138511	0.154135449536574	0	0	0.0421171457632259	0	0	0.00240691968125704	0	0.453960551794021	0.891314274701476
8288	0.0271947509634956	0	0.103245298997449	0.087374587439498	0	0.251089191813395	0.0231359278237491	0.0397299000578459	0.0280472405775837	0	0.0649909965066775	0	0.0121434820081791	0.128831798298587	0.0858950243078979	0.0699569783850509	0.00787440425584898	0.0431088061016363	0.0273816124631054	0	0	0	0	0.428407040566516	0.902671467911417
2581	0.0641788736913352	0	0.131720710419541	0.0203765273895302	0	0.158096750880333	0.0216657494729361	0	0	0	0.0695448599046288	0	0.0297024989771487	0.230622796816361	0.0353480540499245	0.141826323080154	0	0.0330879836258672	0.0571142828784319	0	0	0.00671458881380789	0	0.630829451484481	0.80408580758797
AASL	0.0696138813120684	0	0.0777211140952686	0.0414303700071748	0	0.297084482642811	0.0845317042008347	0	0	0	0.0575341949097709	0	0.0297256797600552	0.125475628208221	0.024939954668967	0.0881104404272914	0	0.0974004368252766	0.0017899361285972	0.00464217681366333	0	0	0	0.478712975293094	0.879579867488781
2789	0.0298273768244871	0.0363171285825456	0.141036582096152	0.00248607942135691	0	0.210065728702514	0.000783997411283232	0	0	0	0.0666137563960875	0.0173797373534109	0.0298666493844457	0.150102028815948	0.0145919916835619	0.132147223881435	0	0.0725379894093248	0.0962437300374477	0	0	0	0	0.573606040053147	0.837666175130872
5670	0.0017948636969118	0.025662759329577	0.0335061015783705	0	0	0.152473825124129	0	0.00596380972627949	0	0	0.060026800645565	0	0	0.288120829015113	0	0.00512689478584313	0	0.224160568902983	0	0.170982570795481	0	0.0321809763997468	0	0.408289353954636	0.916561175073463
A5CX	0.069841788486029	0	0.19665816284701	0.0499844172805453	0	0.12878283251071	0.0223718879819027	0.0407701984283463	0	0	0.0428134726543633	0.0243555984007567	0.0179338507786517	0.14658110931445	0.0768057254455242	0.129070360805642	0.000892862326235037	0.00922827106572001	0.0322595661107023	0	0	0.0116498955634125	0	0.546896928010755	0.84333285347342
4596	0.0855240521744105	0	0.10453887674433	0	0	0.249049049127934	0.0451955605969187	0	0.0053981143313899	0	0.0583767155026695	0	0.0253189145641561	0.1277809732575	0.0294532225547232	0.140569659594032	0.0200292329645191	0.0507859909735272	0.0463502320146367	0.000801797705747735	0	0.0108276078935049	0	0.663876286857896	0.796207427166314
3419	0.0802548195552304	0	0.19698611860444	0.0491346489982449	0	0.203848984102606	0.0555293395644817	0	0.0160493307825051	0	0.0434451180170444	0.00130198830073212	0.00795124339124733	0.122805591206482	0.0619926196433388	0.109215834038074	0	0.015748002770492	0	0.00589754306538144	0	0.029838817959701	0	0.577389269054611	0.826625114961436
A5ML	0.0196565652743296	0	0.0345763323276503	0.0790845074685793	0	0.182414194506977	0.0134940549610101	0.0451831457115071	0	0	0.118795397068697	0	0.0211396650820264	0.053466077057375	0.0897119774668914	0.275677511140704	0.00365432225214991	0.00665013841051589	0.0564961112715877	0	0	0	0	0.537756029846492	0.850420229805216
2715	0.110784732604484	0	0.0589933729892482	0.030155753196091	0	0.231760441687895	0.0300264126668345	0	0.00649071962593194	0	0.0755044178987561	0	0.0290374001524536	0.120404416177705	0.0223605516490529	0.179936242926198	0	0.0437403982590708	0.0519781593627484	0.00557353682079214	0	0.0032534439827385	0	0.618030064137699	0.816914626280081
5786	0.0454143699485191	0	0.226240997655661	0.058213791948194	0	0.182532026620751	0	0.00747029054249578	0.0199775350972548	0	0.0338737881162257	0.00729174148441041	0.000156588291359849	0.233856659573732	0.0535016691596759	0.0995463671946242	0	0	0.0293406391490394	0	0	0.00258353521805629	0	0.502947061016761	0.864288576601415
5927	0.0830578280366651	0	0.157942027074945	0.0190497050920003	0.0232552210093688	0.127013073250881	0.0481039590171755	0.0296457589375459	0	0	0.106395615108116	0	0	0.189532120028104	0.0706925052606424	0.119534933675516	0	0.00869587928766162	0.0118550971482041	0.00212708936140479	0	0.00309918771177018	0	0.515146093407722	0.859965677550711
7580	0.00387150960062796	0.0233282982269049	0.2861334377791	0.0440917567528303	0	0.229626555476236	0.00865288503369404	0	0	0	0.0567854485050231	0	0.00463165162640475	0.18002255890579	0.0169105161342293	0.0786807962692089	0	0.0124047168789025	0	0.0470428849697306	0	0.00781698384131804	0	0.586173880913637	0.815331301223778
3765	0.104897153738956	0	0.278720387954423	0.035866266206178	0	0.154465994498772	0.0479667544014223	0	0	0	0.0421914108764305	0	0.00966444785242668	0.0932736176251078	0.0348382727896911	0.117281292953528	0	0.0504565776004201	0.0267108319781683	0	0	0.00366699152447589	0	0.677687632555169	0.757612275446695
A53L	0.0963514120266866	0.0364928208379553	0.0966116489541931	0	0	0.194299882307162	0	0.00631479998008497	0	0	0.0621582053197788	0	0	0.255008722215167	0.00827653387499425	0.0277089912206769	0	0.0827692547758661	0	0.134007728487435	0	0	0	0.646333178046924	0.786722757994652
8020	0.0254433474522818	0	0.07067169841171	0.0611237164572225	0	0.217737409536954	0.0323198789454809	0	0.00467717039660836	0	0.103133733978795	0	0.00609202926830014	0.249327673959023	0.0618496827185946	0.116899427859913	0	0.0165749387454414	0	0.0324142639764358	0	0.00173502829324015	0	0.685095086412336	0.766784965453422
5668	0.0780466319694042	0	0.0683972880533411	0.0979072014486005	0	0.13600322324637	0.0262468540808669	0.0185915457686851	0.0235682252157432	0	0.0384507900220002	0	0.00325905277338597	0.264263733394064	0.0869907303442184	0.129456537679691	0	0	0.0288181860036291	0	0	0	0	0.344246718919722	0.943041223606586
2777	0.0873701439907308	0	0.0600011865088976	0	0	0.163704587828314	0.015051036043805	0	0.0179892903053751	0	0.053676628267507	0	0.0237738482235687	0.321529921211677	0.00213544187413698	0.16494694777987	0	0.0439418046246705	0.036753015219825	0.00718204338349012	0	0.00194410473813257	0	0.798247141762468	0.692099829163029
3767	0.0736226555213926	0.0353055225058991	0.0994563762081495	0.0263734356805596	0	0.265129812783681	0.0317840923236558	0	0	0	0.0521567508636023	0	0.0136499241517898	0.103633470161849	0.0317127671181299	0.139143265498699	0.0155469438394815	0.0264744776034097	0.0700577349070411	0.00694336081958567	0	0.00900941001307435	0	0.554261832153664	0.847005399688992
3410	0.0665422391842406	0	0.103708296897193	0.0534507273765	0	0.313007721996044	0.0336368599010283	0	0.0101342909616025	0	0.0196034178107107	0.0238448465987116	0.018707142743224	0.17880504482902	0.089694725081504	0.0234606892268853	0.00293178464942137	0	0.0577453725219717	0	0	0.00472684022194263	0	0.530951571453219	0.852091790167746
2696	0.0421668208408784	0	0.143887370827529	0.0496720023821006	0	0.238818135872632	0.0282825960327929	0	0	0	0.107156097012353	0	0.0281952910091967	0.0844354281981163	0.0565770404371786	0.150530005524067	0.00612067191057437	0.0283957030677989	0	0.0151726003684018	0	0.0205902365163801	0	0.505381993003427	0.866563330117495
7964	0.0211470325809405	0.0249647305033924	0.0205133984369602	0.00655733328317273	0	0.155046244970081	0	0.0124753622526725	0	0	0.0629156051844142	0.00126223422098775	0.0491422478796194	0.178839782782025	0.00123878814564384	0.267416766287537	0	0.0614517221265065	0.112715099278548	0	0.0144435321077972	0.00987011995970067	0	0.552911937289937	0.844967462888838
A46M	0.0692989265721927	0	0.0912707232601804	0.0878808975997483	0	0.161768610495644	0.0616613829578636	0.0451852764773096	0	0	0.0760436560900704	0.0074247663894529	0.00012610572323785	0.127521847247242	0.101855686381436	0.138059614549263	0.00210074936319284	0	0.0298017568931666	0	0	0	0	0.557867627121767	0.840158915719207
5491	0.148587411781502	0	0.134479155422629	0.0398748854661977	0	0.229523700100197	0.0117750159426477	0.0133841255016436	0.00803418772504265	0	0.00261170421983575	0.0266085017502384	0.0258131113891785	0.0407811767061263	0.0506804049682794	0.159177130154173	0.0186696889567225	0.0353505032095369	0.0334456168959873	0	0.0125038680463392	0.00869981176372249	0	0.631442961436227	0.801333881228233
8021	0.135727182634467	0	0.218332617782589	0.00944310423915093	0	0.191070153454418	0.00112277289162775	0.0066109210954327	0	0	0.0568398451544293	0.00862869149280208	0.0161419847401991	0.148758168530963	0.0250624944505859	0.0871103466011754	0.00628059062871769	0.0129940551776491	0.0758075932313236	0	0	6.94778944698191e-05	0	0.688314036275068	0.758315242702046
