Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA.AA.A00R.01A	0.029589890962558	0.0106685208440859	0.0106119186720512	0.243971165646207	0	0	0.151785289141282	0.059908586778258	0.0233517507595293	0	0.0220172042361103	0.0571251075371843	0	0.17517572591822	0.0818505448392723	0.0850615296518882	0.0115330516619527	0.00315859389093765	0.0341911194604633	0	0	0	0	0.649900961806279	0.785805614611341
TCGA.DM.A28C.01A	0.0431992605028747	0.0561517047981183	0.000407898094583236	0.0290486177229712	0	0.169537424155391	0.0440062967674545	0.0176226987360579	0.0171245558682132	0	0.0495693641146631	0	0	0.358387354694484	0.0553693929888362	0.103247809668398	0.0246753282922879	0	0	0.0316522935956665	0	0	0	0.47279351522202	0.880793396212938
TCGA.AA.A01T.01A	0.0941086878781117	0	0.0244997314089749	0.0901226095229683	0	0.0474515230161852	0.0762893328835616	0.0658276213228184	0.0985138403745456	0.00835004116505856	0.00424514336553657	0.0160841019591826	0	0.242924155308049	0.101623771880695	0.0774424903342885	0.0199322600336793	0.00055898609343036	0.0139853011624096	0.0180404022905049	0	0	0	0.502936664343722	0.866208269732668
TCGA.AA.A02E.01A	0.0573363603578143	0	0.0133640969925121	0.10113093292966	0	0.161985145821416	0.0516559170725516	0.0504213451243087	0.0359235378015942	0	0	0.0440195077892143	0.0147614361437765	0.22223229181097	0.0373183575410392	0.144255681516493	0.0116860851966128	0.0235991615068454	0.0231838847393779	0	0.00712625765581372	0	0	0.371511063016799	0.929558752111902
TCGA.CM.5860.01A	0.0262882069688504	0	0.00814848543627292	0.059471907584903	0	0.11246090418525	0.0371390293758515	0.0335927957035986	0.0380539723913178	0	0.0196828443193099	0	0	0.354243186319211	0.0914656014709724	0.129138669986868	0.0208786845478792	0	0.0658389152242952	0.00359679648541996	0	0	0	0.717959128864106	0.738132378006845
TCGA.A6.6141.01A	0.0422796809022316	0.00987667754942513	0.0176495885337651	0.181135236626876	0	0.21116998870375	0.0301010496696376	0.0441928146644644	0.0995007940184009	0	0	0.0269844782952993	0.00252243218675854	0.0916460598473533	0.077041514772666	0.0710501685449023	0.0549970527906363	0	0.0398524628938333	0	0	0	0	0.392749310532723	0.921320076291939
TCGA.AA.A00D.01A	0.0323863766578847	0.0137668069101389	0.0730422565444232	0.168312978255242	0	0.0770720275754409	0.0656289813397873	0.0559085581951284	0.0294860816376492	0	0	0.0583566060898003	0.0100546532552762	0.101467292896207	0.0843919206033868	0.111146863215487	0.0393442911374332	0	0.0683366369859336	0	0	0.0112976687007818	0	0.595244586635373	0.824503711929003
TCGA.G4.6628.01A	0.0209911430950456	0	0.00341111020078706	0.265435385873883	0	0.0600776512914413	0.145307996881129	0.053423042017419	0.0195570661414331	0.0290161401273528	0.0164264617806311	0.0108813319167529	0	0.0862057154282455	0.0936999679526538	0.142297996071716	0.0185814210732467	0.0171755528167164	0.0172847012343423	0	0	0.000227316097203838	0	0.584784255040794	0.820838811625848
TCGA.AA.3688.01A	0.0430000065570635	0	0.041403109042626	0.0643995574510819	0	0.186533439748061	0.101429744725209	0.0143656661803418	0.0251178872513072	0	0.0237963027862676	0	0.00117824922186977	0.209069279980398	0.0457147222154209	0.150299404380263	0.0150904572957669	0.00582813220899867	0.0585459370219818	0	0	0.0142281039333431	0	0.515618630577624	0.864063901583185
TCGA.G4.6310.01A	0.044817415963683	0.0240074161545683	0	0.040930238043094	0	0.186351989495467	0.0560550166375886	0.00240813124559652	0	0	0.0418872125807031	0	0	0.316854589096224	0.0888798998365707	0.128612881066252	0	0	0.0691952098802528	0	0	0	0	0.420580692701194	0.907243256019705
TCGA.AA.3866.01A	0.0464530693720447	0	0.0367994044984135	0.0724763048434944	0	0.096578972983418	0.087993520429992	0.0247845377479507	0.0379896109212111	0	0	0.0248550084775268	0	0.262496485917104	0.0565614307380831	0.13871525245659	0.033604479636541	0.025006144260854	0.0188643071955901	0.00266381678496462	0.00130002314651325	0.0328576305897084	0	0.736942802488727	0.743939996482598
TCGA.F4.6806.01A	0.156019422968902	0	0.0783100812846942	0.097215970479409	0	0.196421528578806	0.0198011778258176	0.0696670067662855	0.0473349805705845	0	0	0.0130209457922962	0.00522540986732334	0.144453591966327	0.0487119907488783	0.0536692602375713	0.030607672497346	0.00491775485184156	0	0.0306144493040974	0	0.00400875625981983	0	0.533330923650085	0.849385195581051
