Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA.86.8359.01A	0.091834195867142	0	0.0753745652243565	0.278778944316587	0	0.0913777488807238	0.0592155863866669	0.0555090902344892	0.0999185497453991	0	0	0.00806045478081181	0	0.116385356853209	0.0342957294671918	0.0432332296229249	0	0	0	0.014102326479233	0	0.0319142221412656	0	0.627343731317574	0.791600989236234
TCGA.44.6145.01A	0.0812979833292682	0	0.140873507161405	0.216873600978516	0	0.0741953896494547	0.0871773838827685	0.00984426917045803	0.00630111839854681	0	0.00419879467913168	0.0111421201618991	0.00255137847575903	0.0787312330925587	0.0823938454891368	0.0978392795724359	0.0155616510400978	0.0352230784570957	0.0340504355838561	0	0	0.0217449308776126	0	0.507475014640366	0.863778462607337
TCGA.78.7155.01A	0.0591350041357583	0	0.0334363150531871	0.190651451958224	0	0.148160004360764	0.0681722099301718	0.019924843177704	0	0.0345288432182349	0	0.00637670750867935	0.00862123799050635	0.085069168946946	0.0943372077350595	0.180132149809219	0.0399333217521675	0	0.0106314387245566	0.0196312710733496	0	0.0012588246254721	0	0.567510758712134	0.835375210475707
TCGA.55.7816.01A	0.034198400294829	0	0.0176254296278304	0.134264352716768	0	0.0429655137483145	0.051379061254718	0.0106209898352273	0.0229738961347551	0.00629455764060305	0.0185585597897852	0	0.134415935151477	0.0231200494946397	0.11862905599091	0.317079563697358	0.0240992108549644	0	0.0434373875818532	0	0	0.000338036185968104	0	0.62394868746096	0.808399442644496
TCGA.99.8025.01A	0.143555115984459	0	0.111604056342352	0.0389005006507635	0	0.14598622093264	0.0171149798683275	0.00238536316591991	0.0435711419761914	0	0.0112010662943033	0	0	0.21355262138976	0.0563250935250539	0.155982070633071	0	0.0106321272606419	0.0428444228256893	0	0	0.00634521915082752	0	0.618783025804214	0.804496718805966
TCGA.44.A47G.01A	0.0397643213430761	0.0417792946124764	0.079511390061593	0.140544236015523	0	0.153061173593526	0.0695764430112067	0	0	0.00958285078869671	0.00104825642522611	0	0.0136698531660519	0.125025375150035	0.0604044655970003	0.131143119780381	0.0433821761123478	0.0171893535238024	0.0707818486456489	0	0	0.00353584217340896	0	0.343923384816991	0.939484419725373
TCGA.55.8615.01A	0.0494325451635878	0.0170885086063384	0.0611318294233662	0.0318209784473817	0	0.0686678904200468	0.0181549282826789	0.0357962481287109	0.0429297577362867	0.00689989816510429	5.70665662431689e-05	0.0137278798688408	0.0158223282655128	0.364086412668394	0.0158268092143143	0.162886988822502	0.0077844355317195	0.0488782308416338	0.0317126433192931	0	0	0.00729462052804497	0	0.588624114361818	0.8161258148912
TCGA.73.7499.01A	0.0534996004259393	0	0.127845938382994	0.225075248283417	0	0.0103513225070821	0.0903072266071964	0.0402933821453423	0.0382927827915937	0.01400121685804	0	0	0.00265588892259882	0.106900461358144	0.102285743828729	0.114226456660509	0.0434762077659847	0.000656386221847577	0.0301321372405832	0	0	0	0	0.556640306371144	0.839745739850497
TCGA.86.7711.01A	0.0103786823377243	0.00729866697690145	0.0301328372915604	0.0447723761510094	0	0.113088065546702	0.0321871205888586	0.00707392379458043	0.0159992585572748	0	0.00676626571398496	0.0141112253152497	0	0.38602399308575	0.0578474510531497	0.153792646096072	0.002937371590415	0	0	0.0688608631529451	0	0.0487292527478226	0	0.396312343410103	0.924293731547629
TCGA.86.8075.01A	0.0747811660893457	0	0.091676630892028	0.0184018116296607	0	0.174273075321289	0.0181857784308575	0.0111453859959997	0.014618995642605	0	0.0146439455965265	0.000308071103742791	0.0278290762755424	0.146446248956467	0.0452220540257015	0.158904204288201	0.0374471497545708	0.0813432837455206	0	0.0472038281825772	0.0114174614946783	0.0261518325746857	0	0.46545743121874	0.886448806455772
TCGA.86.7955.01A	0.225090994622489	0	0.0526969701513578	0.0899652724435594	0	0.0679074213420937	0.0341721084614765	0.0388664417423695	0.0536572901943375	0.00475641794759058	0.0301278018077326	0.0117412177400783	0	0.118482913566304	0.0547466687341115	0.0707725333377227	0.0067048179917436	0.0497931695788173	0.0812723265512834	0.00401208623892713	0	0.00523354754800526	0	0.552916211560591	0.841962180085661
TCGA.55.8508.01A	0.0616304599839038	0	0.397959886962176	0.0577883955020182	0	0.0426185145610126	0.0555496633448889	0.013091642569665	0.0311179759151946	0	0.0233629218412458	0	0	0.200876856428221	0.021357639397319	0.0594142342218069	0	0.00200764607859134	0.00596227816983014	0.00288421567559926	0	0.0243776693485274	0	0.582712560782947	0.815492224224368
TCGA.67.3771.01A	0.058842107094068	0	0.180985118974583	0.084075365785772	0	0.0807545831627915	0.0837945524998736	0.0114397808470629	0.00724765553740228	0.0091277440133175	0.0268687954761601	0	0.0112234691322915	0.202725962912933	0.0745876745578016	0.131207209837943	0.0101762033075583	0	0.0261435018763136	0	0	0.000800274984128608	0	0.548466672836728	0.841358944932377
TCGA.55.A4DG.01A	0.141050996649956	0.00977603818377722	0.16179764435945	0.103405123464614	0	0.200235558926645	0.0143949318296493	0.0254255199325736	0	0	0	0.00569835692810932	0.0122428701446169	0.0587559863050103	0.0635999515971586	0.103792699968888	0.0185861581713572	0.0141340468202352	0.0661453495408995	0	0	0.000958767177059979	0	0.659083710508917	0.776463959048178
TCGA.91.7771.01A	0.13183605214723	0	0.0800236355240488	0.0984408153957915	0	0.2546727001993	0.023438556823363	0.0270709032072839	0	0	0	0.014955521108138	0.013691243162352	0.0570414366804963	0.0718672070222107	0.141339622291355	0.0348414263526305	0.00714746145401265	0.0376416698406142	0	0	0.00599174879117344	0	0.604444491336443	0.816119525744605
TCGA.91.6849.01A	0.0784220748766623	0	0.208304582883821	0.107288384695379	0	0.0376509951248664	0.0271583795003436	0.00386977013972272	0.00540159831658572	0	0.0249128848615686	0	0	0.27987910595345	0.0187344924897715	0.141485163029411	0.0146052756753391	0.024821149646322	0.015895799105119	0	0	0.0115703437016371	0	0.62177873204849	0.791681442485004
TCGA.64.5781.01A	0.102486016785013	0	0.128622332962185	0.232037851621416	0	0	0.134811706621537	0.0930224156725176	0	0.00831320249829797	0	0.0598634897592197	0	0.0669449478715804	0.0341288700209712	0.0777845709629988	0.0103180614235418	0.0130854580506828	0.0260529049024016	0	0.00431512231439593	0.00821304853323975	0	0.51212272373856	0.859804522707403
TCGA.44.6146.01B	0.110101297559502	0	0.0210912481863969	0.0148795040227126	0	0.432458409106099	0.0138857344657288	0.00158795216988236	0	0	0.00774164650878555	0.0134505482432825	0.0255225837349801	0	0.0141363733888986	0.130129555329085	0.00885738437683478	0.102492576255786	0.055064524651255	0	0.0409121979614191	0.00768846403935119	0	0.427799132578069	0.903199807579767
TCGA.97.7552.01A	0.0515331069389333	0.061997853748019	0.141789493094797	0.23420119861514	0	0.0937382954943236	0.0195881506431547	0.0177533867898375	0.016657611164932	0.0236856734897872	0	0.0106901521480565	0.00098873574753569	0.129814456958855	0.078916994461701	0.0709271898951258	0.0130601526981879	0	0.0346575481116141	0	0	0	0	0.576450303577415	0.82381280032496
TCGA.80.5608.01A	0.0865282910310038	0	0.056318966552576	0.144291904218006	0	0.15783978773926	0.017470082552769	0.0316149988135361	0.0219515285256116	0	8.40203867417438e-06	0.0375146106597318	0.00720747585747815	0.138839095243976	0.0572101657204412	0.150716606573035	0.0221402477146652	0.0116727654539055	0.041811846174975	0	0	0.0168632251303551	0	0.526816730274237	0.856851756853918
TCGA.91.6829.01A	0.125451529065785	0	0.0326195429367675	0.0820297941421099	0	0.111809680006537	0.0305871484481593	0.00811601703386054	0.0200635282105445	0	0.0131017243683779	0	0	0.204358202977759	0.0273683497447306	0.1961455085272	0.0249156899369096	0.00673454728890792	0.11165525881832	0	0	0.00504347849403167	0	0.661936778690126	0.791976562868533
TCGA.49.AARE.01A	0.150343382761286	0	0.0941258464190929	0.0878628221119881	0	0.0776847954542227	0.0341241112563987	0.0704638170434938	0.0488278729667511	0	0.0299533517510683	0	0	0.192570645396775	0.103314802631635	0.0722410878731211	0.000529316864577045	0.00297766592129992	0.0349804815482901	0	0	0	0	0.520741653737794	0.856319662863495
TCGA.99.7458.01A	0.0682017668053401	0	0.0167995825162984	0.126280784529163	0	0.207008102757007	0.0283436633329985	0.0331587378717499	0.0436315555099982	0	0	0.0200671222746963	0.0018018195102616	0.103292991009559	0.0612644323709784	0.0978399933405742	0.0875765966737627	0.0253371366507095	0.0768264717995257	0	0	0.00256924304737795	0	0.650331881724383	0.797896337087593
TCGA.05.4424.01A	0.0758555564421382	0	0.040641764701645	0.0908584297073684	0	0.203674568485086	0.0388994825247703	0.00710702763077303	0.00332995427088783	0	0.0109984292929149	0	0.0301733405334144	0.144628166596192	0.0641769663741468	0.193584881878536	0.0179535285461414	0.0178232030438972	0.0509153043853676	0	0	0.00937939558672166	0	0.664746997379892	0.792708500369674
TCGA.44.2666.01A	0.0689221712465983	0	0.0941701647738553	0.0886049270275312	0	0.155186715755123	4.53300010334781e-05	0.0174931838488865	0	0	0	0.0380112795877989	0.00732866789364126	0.0757302896025571	0.0105360513148339	0.109026788906473	0.0616563718970725	0.0363864609195453	0.195003063472648	0	0.0300661952670027	0.0118323384853997	0	0.529017030809479	0.860307882024707
TCGA.44.6775.01A	0.112707903545575	0	0.0870887252033664	0.0430786079357097	0	0.0811632794220764	0.0285417604849677	0	0.0470453307351889	0	0	0.0104225179695493	0.0296223081473748	0.168824734845416	0.0338993286162999	0.131521224327696	0.0942720078751495	0.0341136600253013	0.0664780169815326	0	0.0167751314159223	0.0144454624688746	0	0.625902891592731	0.812974976085736
TCGA.38.4631.01A	0.0999989511261113	0	0.120220201033339	0.0961109733271538	0	0.0818902270089919	0.0535622423312467	0.0164761296792455	0.0159762734964809	0.0155489587720792	0.0222530233414041	0	0	0.165751488595013	0.0855448623359424	0.137142040118367	0.00230336246152045	0.00702037560555156	0.00717935146405158	0.0161811665797104	0.00220480454403153	0.0546355681797595	0	0.409120559361243	0.911878395526062
TCGA.55.7283.01A	0.0258081286462063	0	0.00694746670776234	0.148360573324509	0	0.190525456153122	0.0329516291446147	0.01305266639273	0	0.0202639759559457	0	0.00762963709496137	0.0217455363327939	0.0639081304811491	0.0583362546998499	0.180679763090679	0.0785482537796871	0.0281082767071285	0.119278915970925	0	0	0.00385533551793613	0	0.656715802520255	0.798750094739874
TCGA.95.7567.01A	0.09162729392996	0	0.153851965288763	0.119888805149198	0	0.101330649422559	0.0544739317969731	0.00684842759805294	0.0661486974275046	0	0	0.0281628093993802	0	0.062371425952703	0.054517068755077	0.177427510353342	0.0268879031254665	0.0232985509034641	0.0297410303978536	0	0	0.00342393049970256	0	0.504172629340505	0.865740308674665
TCGA.38.4629.01A	0.0319167368226868	0	0.0418000827391475	0.144582301155396	0	0.0958863579524885	0.071400622589638	0	0.0106069062521304	0	0.00793956830728395	0.0028679097319321	0.0199467516143501	0.164835914100067	0.0950789184843379	0.252058794317397	0.00803665840321034	0	0.0259759630840243	0	0.0164663660547818	0.0106001483911284	0	0.52458076368806	0.857219614064266
TCGA.91.8497.01A	0.0631695496225977	0.0669132308267661	0.197969712034048	0.0836149656483731	0	0.119304162930248	0.00674915989301423	0.0268382276571332	0.0443519832433699	0	0	0.0179261401036049	0.0104741890670953	0.050142404171516	0.0132273248051148	0.134186434791291	0.0664894817514002	0.0153396859277355	0.0752791826964808	0	0	0.00802416483021097	0	0.658030918415688	0.777307840307262
TCGA.78.7540.01A	0.0281993899084537	0.06027700785047	0.023312002599186	0.0558540052732031	0	0.121681738702957	0	0.00930875878410749	0.0106679262065423	0	0.00427311586215011	0.0289928387212394	0	0.233903945276378	0.0206630046898237	0.261820069143887	0.0510593514800135	0.0224090789742933	0.0641449474346385	0	0	0.00343281909265776	0	0.54276462781393	0.846668004097849
TCGA.55.A48Y.01A	0.0798006772893475	0	0.148399575641473	0.0694061372447506	0	0.141393818337298	0.0285085651172648	0.0265745285343539	0.0259511866024306	0.0112041008277171	0	0.0234109302615185	0	0.212611550921722	0.0661492394937066	0.102950439442936	0.0086868862029861	0	0.0343405574897031	0	0	0.0206118065927925	0	0.486088011322701	0.874225893886381
TCGA.55.7995.01A	0.0516319040503243	0.0201414685651583	0	0.189169517219144	0	0.0864732449806751	0.0415874954861432	0.0420983623566807	0.0401835884522838	0.02354386793784	0.00307539570368168	0.0150669543349021	0.0283385893989888	0.256132460890691	0.0955190602281636	0.0972633332155515	0.00186011451412933	0	0.00791464266564332	0	0	0	0	0.805241899419436	0.687381311325681
TCGA.44.3919.01A	0.0484776403778163	0.00771005479491308	0.0433268376044016	0.114661686653108	0	0.122952035012815	0.0302083154834134	0.0528886359109085	0.0331731604831959	0	0	0.0150932593538352	0	0.0982362298407126	0.100350348494933	0.131595429270038	0.0807020462527002	0	0.114410019923872	0	0	0.00621430054333659	0	0.508056835994247	0.868767530770254
TCGA.69.7764.01A	0.165828577058931	0	0.128769354443251	0.119751194888596	0	0.306254996750052	0.0218950870979207	0.0125187168528271	0	0	0	0.0114100009847611	0.00405324979939836	0.0545928257205604	0.0594247655699642	0.0785367216995881	0.00325429931965054	0.0155436658495865	0.00293582440244252	0.0152307195624702	0	0	0	0.512309795077652	0.858277127332136
TCGA.95.7947.01A	0.141466466752308	0	0.062065899104694	0.108223747322332	0	0.220135820028121	0.0186702965390036	0.0214736681387819	0.0137177775495259	0	0.0125662856304801	0	0	0.117829084823064	0.0998914252364129	0.123634798881449	0.0225735638534738	0.000440174917924348	0.0341899311658767	0	0	0.00312106005655243	0	0.657562865415441	0.785913185883309
TCGA.MP.A4TH.01A	0.0940012954371526	0.0939975573016001	0.150109406108649	0.157948046163976	0	0.0715661312465859	0.0223045960559074	0.0287283417534815	0.051147026164976	0	0	0.0266103971543332	0	0.0682634714617168	0.0349477587450891	0.104711722467533	0.040614584727079	0.00870996780438696	0.0421389582430594	0	0	0.00420073916447433	0	0.705463929706007	0.746674632172833
TCGA.55.7725.01A	0.0598104083405437	0.0236352142276432	0.00907313465708598	0.0662237913115441	0	0.179762584671567	0.0508873282051249	0.0549841094527747	0	0.0504937718114989	0	0	0	0.127028636936097	0.0926183059449819	0.123612902873743	0.0455424942921657	0.0196856898565596	0.0911488180535048	0	0	0.00549280936516605	0	0.681478640841902	0.784955173875468
TCGA.L9.A5IP.01A	0.0578365389262041	0	0.114874454693976	0.0924251640692294	0	0.0947940533504053	0.0966555838344066	0.0438502161791876	0.0262607759405953	0	0.0162559582638961	0.0420662115342844	0	0.168364668608957	0.0325984019983044	0.0812541954873849	0.0149112556738996	0.00603903100483724	0.074697432905932	0	0.0072017143626945	0.0299143431658054	0	0.401806061049582	0.915045802436839
TCGA.97.7554.01A	0.0387947609105124	0	0.112349425944423	0.0765379921380527	0	0.154675329482542	0.0383860918383259	0.0178975727072016	0.0126671639246333	0	0.0175023552829132	0	0.00212940198777403	0.182022079445947	0.0647372290294997	0.173163864645174	0.0101102735749623	0.0328399836448451	0.0597611162929196	0	0	0.00642535915027405	0	0.329858999722284	0.94683055939694
TCGA.55.8619.01A	0.125334715318681	0	0.020322483970207	0.162056961452967	0	0.11188089394051	0.010934616420444	0.0353698778710181	0.0255863045540851	0	0.00591278305642565	0.0128812350994298	0.0120215541398942	0.139831920546081	0.0314427706472841	0.179739517387272	0.0317920312349334	0.0065434714318863	0.065860988081705	0	0	0.0224878748471764	0	0.473274454242073	0.882901626771735
TCGA.55.7227.01A	0.036275603067115	0.0124338382745707	0.0116118966163529	0.075968653080294	0	0.200572052782288	0	0	0.0589250023332133	0	0	0.0336828211836256	0.0154686005489296	0.122294678039766	0.0677496586740481	0.11811276590152	0.112457858976106	0.0356928881766873	0.091528958000211	0	0	0.00722472434527246	0	0.663873238408965	0.795003117222667
TCGA.67.3770.01A	0.0521429840655102	0	0.0213162050411464	0.081765734716606	0	0.180759164259757	0.0303689876201981	0.00511394670607114	0	0.0486349787904882	0	0	0.016895285923386	0.092053391556429	0.0515274078601367	0.233041120449007	0.0357910753516215	0.0456022389383482	0.0928725540639407	0	0.00366385836621703	0.00845106629113675	0	0.728375821110443	0.765511537002407
TCGA.78.7145.01A	0.0455701970016539	0	0.0122761345057085	0.0181107105067002	0	0.150262215917389	0.0278765681529923	0.00164172735359719	0.00673293534499056	0	0	0.012650425136035	0.0301743936290901	0.261027514225794	0.020933536156332	0.140033145786778	0.0975384839297393	0.0446825585153137	0.127450326464608	0	0	0.00303912737327792	0	0.673116511792731	0.782363472578389
TCGA.49.AAR3.01A	0.0602004380261279	0	0.061555320281287	0.188943468036256	0	0.023456146900435	0.0829807162064958	0.0452998186084439	0.0399956578716364	0	0	0.0458921125768561	0	0.183266278656216	0.0668352816113546	0.153423899071499	0.0139530886574044	0	0.0297319505652565	0	0	0.0044658229307313	0	0.437153649937903	0.898785445352412
TCGA.44.A479.01A	0.0827155946414534	0	0.112821598895332	0.141492815021636	0	0.193128553839759	0.0602890769534462	0.0258800072034041	0.0151707817560663	0.02069641286716	0.00189413803821968	0	0.0288347413359637	0.0726064031935031	0.0864160754280398	0.110108055453911	0.026026751078823	0	0.0219189942932828	0	0	0	0	0.447636013313911	0.893556989678551
TCGA.4B.A93V.01A	0.0635258054391162	0	0.250274201270235	0.110087217071098	0	0.0358248279151377	0.0253166601386462	0.0382609236994356	0.0551191658343667	0	0.0113567997985551	0.0300987891642773	0.00423628889830662	0.235069611011312	0.0490483559589502	0.0842043381703606	0	0	0.00680686803999591	0	0.000770147590206954	0	0	0.573149130256484	0.820416929014606
TCGA.78.7633.01A	0.0564199156218959	4.18058980116527e-05	0.0079337136564481	0.0335616627251678	0	0.240732976816004	0.0107607147779826	0.0235979394512478	0	0	0.0154146175507334	0.0261300193929917	0.0556077422406844	0.0982384095066122	0.0196890964464813	0.227695118717108	0.0268597647459849	0.0843092728099527	0.0725577093653043	0	0.000449520277389532	0	0	0.389853350141103	0.920364955034206
TCGA.NJ.A4YP.01A	0.0865158644252969	0	0.0600653508271911	0.105810179537511	0	0.143917180193085	0.0240727554395718	0.0384372330501274	0.013262481160524	0.0368224702199795	0	0.0362134719994208	0	0.141305941054734	0.060022524297762	0.148849491908138	0.00116713075430317	0.0382286558989362	0.0349694914144959	0.0150738674813655	0	0.0152659103375573	0	0.610568878095816	0.815548032944913
TCGA.38.4626.01A	0.0389905813891654	0	0.00901376606176695	0.0346777248019364	0	0.102620775763719	0.0150104461947869	0.0031100916845148	0	0	0.0179893761615014	0.00126682423289521	0.0515704339760288	0.25192371313098	0.0269507858415824	0.277910619079592	0	0.0415242952708276	0.0946836501049915	0	0	0.0327569163057119	0	0.523460772212813	0.854838352895949
TCGA.78.7535.01A	0.0139820917942218	0.0385715049552015	0.0213737472071134	0.0442539727287045	0	0.106706753908374	0	0.0152031606760838	0.0181114753472275	0	0.00573757017620673	0.0233315320969413	0.00459353014431546	0.201263304901244	0.0293907455045188	0.26599631422992	0.180784566955685	0	0.0116482806690725	0.00937765112043605	0.00234260003128132	0.0073311975534524	0	0.625838984423107	0.800171101724584
TCGA.55.6970.01A	0.066604779526418	0	0.0649780327746663	0.0955738462825522	0	0.174219198490112	0.0431711033736986	0.0500309229835804	0	0	0	0.00902363529134725	0.0215927272452912	0.112041293421499	0.0511366033744964	0.153691943853063	0.00331747692792815	0.0858241509156405	0.0586948447950685	0	0	0.0100994407446385	0	0.481300886769981	0.880188934233403
TCGA.55.6543.01A	0.101821714925558	0	0.0650103235916313	0.0372245536290838	0	0.163855601333777	0.0139263340027167	0	0.0177015555972428	0	0	0.00665551270583943	0.010825471715739	0.174637908324024	0.0435137651358092	0.258877294977766	0	0.00372127039494854	0.0661074550732756	0	0	0.0361212385925894	0	0.622005984143491	0.808817472161968
TCGA.05.4402.01A	0.0229688071333752	0.0292967810897129	0.0882774042381747	0.0604285404514034	0	0.129876906590307	0.0146426014827438	0.00478559899232552	0.0397002478736598	0	0	0.0215289999726646	0.0125727009429016	0.132742569363676	0.0613166052668707	0.208556595623414	0.0463587191677376	0.0163986774298843	0.0879857882481841	0	0	0.0225624561329656	0	0.380990798684342	0.923968725634773
TCGA.55.1596.01A	0.0753395738287742	0	0.0388852549059574	0.09687680859671	0	0.16553577292831	0.0378512353621642	0.0253640103841959	0.0623098692093918	0	0.0210538336646575	0	0	0.19271551972394	0.0765209562044331	0.125492165389978	0.00250199599933554	0.0361152774687292	0.0396878208999328	0	0	0.00374990543349074	0	0.371721274507858	0.928808746330619
TCGA.49.4490.01A	0.105272054386678	0	0.0136145109799288	0.0932550326310488	0	0.176289118000446	0.00388368192269623	0.0140099916191519	0.0973651553486929	0	0.00396780451523947	0.00501195975920771	0	0.245741112822247	0.0608710299671363	0.100542882258197	0.00448120403067983	0.0225526459729185	0.0519722217451681	0	0	0.00116959404056292	0	0.687286994889542	0.767835654056477
TCGA.62.A471.01A	0.132591704272685	0	0.0774627177501003	0.136697741712414	0	0.0788378308178475	0.0482922978897439	0.0885971910356019	0.0247720686714635	0	0.0313080998032515	0.0362637246655698	0	0.137490420187419	0.0362983743400349	0.0641938142199372	0	0.033263430154885	0.0603759049260131	0	0	0.0135546795530325	0	0.585931946272996	0.825596630468243
TCGA.86.A456.01A	0.0250138051659131	0.0319741613746684	0.0537791928381296	0.0854990496141564	0	0.175194045620229	0.018287326622487	0.0217008994272633	0	0.0187698431239158	0	0.0208950622808787	0	0.151914847336657	0.0687947574853145	0.212806514391348	0.00063600540554258	0.0529523917519403	0.00630522870612405	0.0483557466888159	0.00114014088220354	0.00598098128441285	0	0.629946716380922	0.803983029084871
TCGA.49.4512.01A	0.0655901800740957	0.0203438618116488	0.0243531580235344	0.0242436773695936	0	0.122038248190193	0.004415353748317	0.0150174054243004	0.0496496946411639	0	0.00305516510889877	0.00359914489381868	0.0357235191982372	0.191666551068075	0.0197512670557923	0.269471776919004	0.0567097383070189	0.0305215208562994	0.0638497373100082	0	0	0	0	0.674854012429532	0.78128455679833
TCGA.75.5122.01A	0.0132141662300582	0	0.00773746392413758	0.304707437978425	0	0.064772973239503	0.0448526987735294	0.0273234732464954	0.00478859321585736	0	0	0	0.0284874930612168	0.0027490036534074	0.0562749711719954	0.2647132417819	0.10969573578211	0	0	0.0487570009099751	0.0205634576226539	0.00136228940873572	0	0.717384774473556	0.756054515813673
TCGA.55.A48X.01A	0.109848858393069	0.145976206686107	0.0426072403425728	0.10696316305707	0	0.138751036263623	0.0259937791729907	0.0195216684020342	0.0368734976098488	0	0	0.0126838766687	0	0.103794160916552	0.0336779102923422	0.111251214776857	0.00991150565735398	0.0127857219306827	0.0856720291202199	0	0	0.00368813070997671	0	0.626578411090779	0.803355792538838
TCGA.86.8278.01A	0.090211175782408	0	0.121332522299525	0.0515691736836215	0	0.235366148518382	0.0203191001195714	0	0	0	0.0107013695311034	0.024949236877612	0.00709266064946723	0.0931281064058484	0.0438541442909111	0.116168463193309	0.0533186863095468	0.0303744683933072	0.0907011975024719	0	0	0.0109135464429137	0	0.506925513169351	0.86787823254695
TCGA.55.6982.01A	0.0427531160631659	0.0126320908907968	0.0763063064001268	0.0704391329729522	0	0.102156636897118	0.0297191294856689	0.00648270407878772	0.0247929287822686	0	0.00706789977400556	0.008295226115169	0.0019882962390609	0.199916999806567	0.103272355865214	0.211685087621895	0.0367938544878921	0.0138267651634427	0.0441812204784386	0	0	0.00769024887742987	0	0.438267321197126	0.898214548963262
