Mixture	B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA.EB.A4IQ.01A	0.00567132915379056	0.0298306321058374	0	0.0623510908296664	0	0.0539621304265826	0.0243304081218742	0.0353373426994541	0.0128397616313523	0	0.0332923211093361	0	0	0.454295765710583	0.0167632556392334	0.141583142677005	0.0102246444744053	0.0178410450734247	0.0777564769181511	0.0104539669272001	0	0.0134666865021043	0	0.497262728730966	0.868095624591577
TCGA.EB.A3Y6.01A	0	0.0110046296935948	0.0036822454644315	0.184885830728325	0	0.0333104318175085	0.070072081318114	0.0766955710110157	0.0315088435817659	0.000764217335145694	0.0208706690065424	0	0	0.152609951914071	0.123145337563372	0.220388033957131	0.0161464657490968	0	0.0531348660652325	0	0	0.00178082479465319	0	0.418088754064171	0.907808825878286
TCGA.FR.A726.01A	0.0102795016381769	0.0142858436255011	0.00473365820456439	0.0606635716038772	0	0.0718279239334727	0.0218764887515578	0.0390247570393147	0.0220996586840441	0	0.0452366337280534	0	0.0111811593786908	0.356534393107022	0.0302128529847139	0.225255967749612	0.00225875841910478	0.0191731892845441	0	0.0424817350913015	0.00397063051474038	0.018903276261708	0	0.479567105255675	0.87736282257634
TCGA.XV.AAZY.01A	0.0316779274446096	0.0137713865718522	0.00988900253308928	0.226480848329504	0	0.0345424918327064	0.0750643030746521	0.0215430629353129	0.0943200041149466	0	0.00214662150213322	0.0360758729190507	0.02479495079812	0.208589723783874	0.0341551471159962	0.137719071520814	0.0035778036865995	0	0.0456517818367402	0	0	0	0	0.453042898725633	0.891066827924738
TCGA.FS.A1ZS.06A	0.0412444525242782	0	0.0041159426612487	0.0406480071501361	0	0.130018806099436	0.0446141607765562	0.000643776136413115	0.0048522593964957	0	0.0359901256707817	0	0.00651475673644132	0.273717496820599	0.0256896375424811	0.327665981531396	0	0	0.058263286442866	0	0	0.0060213105108703	0	0.726578824125062	0.733702993262953
TCGA.ER.A2ND.06A	0.0733190626204268	0	0.016839415002495	0.155062953525115	0	0.0755467899209837	0.0688587452089957	0.0645658213727795	0.027913876379399	0	0.0351497190651142	0	0.0107214020143123	0.0902520590909993	0.112441834248763	0.233054647512206	0.00448026362732487	0	0.00736847732059763	0.00450522636746739	0	0.019919706723021	0	0.386698052625182	0.922038790654351
TCGA.DA.A1I5.06A	0.0178944862717513	0.0188175615615366	0.0247567152694636	0.155352895801872	0	0.0237971943086123	0.0360188524918896	0.0544058504624994	0.0526299588139463	0.00215848906802799	0	0.0150579281954678	0.000122475773511207	0.346611451210351	0.0623192535613408	0.126416808636272	0.0156028058143791	0.0105879437647267	0.0335007381889603	0	0	0.00394859080539165	0	0.691744792925446	0.755785733338846
TCGA.BF.AAP6.01A	0.0166020299424853	0.00309843627052799	0	0.0459028764549889	0	0.106784663743695	0.0257818126033093	0.0342827757600768	0.0222598754668366	0	0.00286893182679874	0.0209920793474289	0.0122596716413171	0.335342899132295	0.0379668814121327	0.258076840742003	0.0252679891552605	0.0108791329922928	0	0.0416331035085507	0	0	0	0.541509500383314	0.84154358024097
TCGA.EE.A180.06A	0.0495755903203372	0	0.000162924048074272	0.154090750230183	0	0.103291248000254	0.0555630099289919	0.0636908422293151	0.0164752005572116	0	0.0338942973336947	0	0.0138424311789446	0.154585184048521	0.0729877587675299	0.216726707798834	0.0145984529481539	0	0.0480924869851933	0	0	0.00242311562476179	0	0.366484225516158	0.931063065807758
TCGA.EB.A5VV.06A	0.261850300122242	0.0889234373410777	0.0282414457382586	0.230883077183555	0.0249976892199901	0	0.0562942288933787	0.0479965323167341	0.0777741774457777	0.0112532359148383	0	0	0.00791026573023705	0.0405105719754535	0.0467155511330927	0.0675142553675477	0.00474567288555686	0	0	0	0	0.00438955873225957	0	0.809633270254258	0.65283872877949
TCGA.BF.AAOU.01A	0.00261885375917446	0.0577979531003875	0.12330402564362	0.10158213652409	0	0.0460420836024357	0.0670104854108999	0.0683326478112936	0.00843022079781616	0.012998723983949	0.0223128822858587	0	0.0073649512238637	0.165917005837846	0.0298835040175239	0.178492735524283	0	0.0475329979634218	0.0210242078259853	0.00423310169819206	0	0.0351214829893596	0	0.352467158162787	0.936958746831865
TCGA.EB.A431.01A	0.0426198888257442	0.00442101766827352	0.00049583174769598	0.082835278273424	0	0.0511565675437133	0.0777735533187506	0.0382633677633012	0.0419039878101192	0.00705740979725367	0.0430905375050738	0	0.00945637423457097	0.215506195303101	0.0796696918913552	0.177726655651691	0.0117452358002457	0.0564211065633481	0.0253721745941242	0	0.00144018887073088	0.0330449368374826	0	0.438195847161953	0.898223833557817
TCGA.EB.A24D.01A	0.0695434070233396	0	0.08236587656647	0.203794671957616	0	0.149063962696411	0.03913705262444	0.0560626368210095	0.0348262105419064	0.0267352684993673	0	0	0.0251540644157408	0.0594477098959007	0.0911447952709833	0.118442309176229	0.0170705240637774	0	0.0272115104468087	0	0	0	0	0.339406017839109	0.945442614867717
TCGA.RP.A690.06A	0.0284989366623999	0.000248703979911457	0.00617580912806277	0.103413915246593	0	0.267893908631007	0.0318614837272048	0.0398835979524615	0	0	0.057651193637937	0	0.0711532350209615	0.00476724138870955	0.0316415921104874	0.255244393009761	0.0230817513065953	0.00840141058033003	0.0543298942769299	0	0.00993957156077491	0.00581336177987371	0	0.0430463040079323	1.06413751283314
TCGA.FR.A7U8.06A	0.00757521689690282	0.0117346531721834	0.000718679855769428	0.0441595293614469	0	0.0588830971980499	0.0157058350004876	0.023671673862984	0.0211161426436531	0	0.0367386189400707	0	0.00139787182686934	0.546774724951633	0.0420352328400831	0.152971460749096	0	0	0.0300574759660757	0	0.00645978673469532	0	0	0.801660301758716	0.633837432936348
TCGA.ER.A19A.06A	0.014611517934382	0	0	0.195755153297625	0	0.106503818109188	0.0554164400093536	0.0533340070396479	0.0284745359996471	0	0.0287614001948041	0.00297887215757168	0.0104282741034055	0.169819099103356	0.0828321855358997	0.190406468175884	0.00236702899078818	0	0.0573108889750373	0	0	0.00100031037341016	0	0.734430950052146	0.741128400170207
TCGA.DA.A1I0.06A	0.0678269882191385	0.0465469229238392	0.0128697954041321	0.214829492224674	0.0380570273758866	0	0.0205451625820568	0.0214237224238915	0.121017509777875	0	0.0219568747147134	0.0060275695758881	0.0137416496345195	0.173149895273353	0.0203149858013333	0.192854611740582	0.00501549060276248	0.00452549987569282	0.0174544553081128	0	0	0.00184234654154868	0	0.582519037603226	0.825083220690919
TCGA.EE.A2A2.06A	0.111582203004965	0.0479522272674354	0.0456943398919498	0.134972195654607	0	0.0656475874459037	0.0725524962833804	0.0485765330741153	0.0330081050100867	0	0	0.00947763067860515	0.00512218938255173	0.173857089808334	0.0508326409331276	0.128184313413449	0.0252864237481513	0	0.0463049033102055	0	0	0.0009491210931331	0	0.585976151143704	0.829020824104612
TCGA.DA.A1HV.06A	0.0118808596916784	0.0184824412502852	0.0203763567295378	0.268525600004433	0	0	0.0477314013603368	0.0440437683629577	0.0757877570886062	0	0	0.0367181841716998	0.026043617500709	0.158297875820651	0.118522531390101	0.126722054258672	0.0204885440852848	0	0.022372913894437	0	0.0006093774999395	0.00339671689067094	0	0.583084510175582	0.822473895116385
TCGA.ER.A19D.06A	0.0544542642852776	0	0	0.146199812659199	0	0.158983796655478	0.0163715909410651	0.0233356373441189	0.0430111456807059	0	0.0116621526972135	0	0.0341328907747502	0.165731409949494	0.0801951956121199	0.237140958070385	0.00522256134104723	0	0.0235585839891457	0	0	0	0	0.632742447947079	0.798689630963378
TCGA.EE.A29S.06A	0.0218657513403839	0	0.00695014643406331	0.211139774106592	0	0.116232282397219	0.0344895029094445	0.0203225685305393	0.0510575510411828	0.0158813006284598	0	0	0	0.272057509001484	0.0753092378422772	0.137640181192937	0.0132153030261872	0	0.0238388915492306	0	0	0	0	0.755958278476681	0.71545979419556
TCGA.W3.AA1V.06B	0.0148751486524585	0	0.00367110410820495	0.0864774894392211	0	0.274127528043425	0.0130398078961604	0.0272709981967949	0	0.000905349845247436	0.0183406047012272	0.022855780335085	0.0305105586576066	0.132798463756998	0.0980173216267773	0.27017535993438	0.0014104499108206	0	0.000274836829063818	0.00524919806652836	0	0	0	0.495632585642389	0.868898051218282
TCGA.EE.A29N.06A	0.0273489348314959	0.0988655279381398	0.011953657919873	0.145804154439578	0	0.0151979247189486	0.103014660595086	0.0280965936627579	0.0988622093278816	0	0	0.00456149020284046	0.00627781141732491	0.229819194443516	0.0564102285204146	0.11507295108265	0.00196385976899906	0.0197293010206706	0.036308717201211	0	0	0.000712782908613311	0	0.6074194072899	0.816617765587412
TCGA.D3.A51R.06A	0.141714455061982	0	0.04457460537249	0.0389955760952105	0	0.148833123981094	0.0396801116358887	0.0177174711819756	0.0156356746138958	0	0.0794901728563155	0	0.0170639492164044	0.204556600820491	0.0336626886290646	0.175948255333474	0	0.00275581422020136	0.0242704709533065	0.00551110692677158	0	0.00958992310143481	0	0.395650564522793	0.917950892342949
TCGA.YG.AA3P.06A	0.0245518392194031	0.026655961037067	0.0126238516805817	0.118099358295922	0	0.14786943755927	0.0299083461693527	0.0579076426313313	0.0253163979814519	0	8.40340711979538e-06	0.0142048102896519	0.017959491186307	0.115725733932001	0.104205157525578	0.231383236556365	0.0221901909065029	0	0.0513901416220943	0	0	0	0	0.467300571838647	0.884818750754285
TCGA.D3.A2JG.06A	0	0.042235683443055	0.0169328422169919	0.12991173970494	0	0.154360803597749	0.0587134326585881	0.0157192671573411	0.0549989703942195	0	0.0239728760509145	0	0.0405256093493614	0.173384269992199	0.0680257287367656	0.122157194847576	0.0344533991193868	0	0.0610935457575423	0.0035146369733705	0	0	0	0.21275062161526	0.994998428327295
TCGA.W3.A825.06A	0.065082933936814	0	0.0158848133945586	0.28540968835723	0	0.074050481951139	0.113775468749222	0.0228420805818453	0.0159445582488707	0	0.0102385444800149	7.37349426088067e-05	0.0255113551473162	0.131738762682873	0.0642537919608783	0.147974613495056	0.0065748628677195	0	0.0206443092038538	0	0	0	0	0.722527928610426	0.749939736242755
TCGA.EE.A29V.06A	0.0205830950928015	0.0433903481556246	0	0.0689697560130857	0	0.051842694914791	0.0527639745271219	0.0425789337876836	0.0111130260349873	0.029978577718617	0.0434181604493378	0	0.0297416489606648	0.235527048795946	0.029548207539271	0.153512016490115	0.00417366517425908	0.0153433232058653	0.086127643528545	0.0209938861289293	0	0.060393993482355	0	0.32455324793403	0.949423365304434
TCGA.ER.A19S.06A	0	0.00995460110463652	0.0253034226048135	0.381397903213362	0	0	0.0733897061059351	0.0658685203705348	0.0273115225871698	0.0831905032419	0	0.00512745449534001	0	0.161124003765479	0.0834966103690667	0.0825581004449275	0	0	0.000959455012653962	0.000318196684180751	0	0	0	0.430912442253948	0.904839270927582
TCGA.EE.A2GE.06A	0.00263778167886934	0.0139170623387257	0.047859626705344	0.299179718328256	0	0	0.0498770915489924	0.050236414683001	0.0663713357228306	0	0	0.00525763484558796	0.040109371039973	0.172044358030143	0.0579008769317624	0.167270476469363	0.00825616848722233	0	0.0188629699908087	0	0	0.000219113199120749	0	0.463610923931688	0.885705948062578
TCGA.EE.A2GD.06A	0.011072065684322	0.00431099544733914	0.00264305524813266	0.0353726330409155	0	0.170216046884126	0.0716120036568405	0	0	0	0.00936564676360707	0.00786107578094567	0.0173927115511323	0.223797513566006	0.0174657356205503	0.278854884419586	0.00874524190853051	0.0474714739472829	0.0767233723036231	0	0	0.0170955441770598	0	0.475011317488148	0.880980487339059
TCGA.BF.A3DJ.01A	0.0124205792664987	0	0.00835000397151328	0.0502783653217917	0	0.0981814251691616	0.0488611431531487	0.023539266328592	0.0327488485807467	0.00617648534680196	0.0367364851947396	0	0.0556088536070838	0.222509323243458	0.0676330854876785	0.256138797168317	0.0146971322360868	0	0.0419991266486279	0.0142090337865943	0	0.00991204548916006	0	0.587242671817251	0.823217060604986
TCGA.Z2.AA3V.06A	0.041624827562335	0	0.00706111306839879	0.231520757348324	0.0128023912392353	0	0.0200282056221044	0.0273572660202509	0.0684422861784493	0	0.019057097158337	0.0211970538028433	0.00635643393027758	0.340542110794607	0.0464012006512434	0.131271519804769	0.0018491741161233	0	0.0244885627027029	0	0	0	0	0.713682984379856	0.737763540799317
TCGA.DA.A1IB.06A	0.173169897930916	0.0179381341035144	0.0978717302749196	0.167881700248521	0	0.0807245584973512	0.0541748067564351	0.0446572424355731	0.0290179455222218	0.0261609722137848	0	0.000167537622907463	0	0.150265641463601	0.0586640823737994	0.0647003872722424	0.0233456341360216	0	0.0112597291481913	0	0	0	0	0.625200008295825	0.797311508428682
TCGA.D3.A2J7.06A	0.0106255013388575	0.0191423297953283	0.0240113695523867	0.172931674310482	0	0.0689861951760593	0.0478987142105152	0.041304656257151	0.0624161352111737	0.00663718671051392	0	0.0264798437283347	0.0105217039499395	0.249029258765069	0.11687992597295	0.0891428092095201	0.00440893152804339	0	0.0495837642836746	0	0	0	0	0.446059047779088	0.89421350487635
TCGA.W3.A824.06A	0.00771788869798128	0	0.00194491277268493	0.417113790590902	0	0	0.111781873638822	0.046993622027694	0.0167373812352084	0.0101148666074757	0.0171461657113435	0.00435532909390218	0.0246878363388925	0.123647197496453	0.0925864319551516	0.106922266670991	0.00381693680907869	0	0.0127110718178056	0	0.00172242853561276	0	0	0.600595674176501	0.806278768328318
TCGA.D3.A1Q8.06A	0.0817367723231409	0	0.049477892661456	0.0646289050983078	0	0.0907594403461784	0.0192674364652691	0.0140941191811152	0.0222244029841749	0	0	0.0225623135251605	0.105748036709721	0.0411199720267246	0.0309962815447244	0.281548500697226	0.0155143718251783	0	0.160321554611623	0	0	0	0	0.489558847679631	0.878303364943643
TCGA.EE.A2M8.06A	0.00954142157433605	0.0236153693713104	0.009429668169842	0.43633759760985	0	0	0.0227052981080385	0.0856666539862957	0.0723661536588077	0.0092189809729972	0	0.0297525201122024	0.0110299428668819	0.0263772855144459	0.0849281870835224	0.144274301992084	0.0158997369964588	0	0.011099850253539	0	0.00648354677971388	0.00127348494967369	0	0.664689260545977	0.760271985306989
TCGA.GN.A26C.01A	0.016000316205621	0.00865305397148185	0.0427757964542298	0.333837987254307	0	0.0311485599020872	0.0749032400457654	0.0420266509899734	0.0275955520798072	0	0.0133277840031083	0	0	0.066374824963649	0.125963752078487	0.198816744464941	0.00560906891687518	0	0	0.00945954033646852	0	0.00350712833319845	0	0.580634649009748	0.821677937960013
TCGA.EE.A2MR.06A	0.109519866579168	0.0457874161830037	0	0.217739488653991	0	0.123927833509076	0.0385976178236362	0.0521011731190815	0.0386842812371955	0	0	0.000848355651274805	0	0.101123355072232	0.0818003365489151	0.137709686150773	0.0200355488350891	0	0.0255940490675159	0	0	0.0065309915690493	0	0.753258365311422	0.728328513505459
TCGA.D3.A3C7.06A	0	0.00437437979400852	0.0108477273667587	0.189974269137017	0	0.0364000689595611	0.0779909544371526	0.02702395464958	0.0371809120294125	0	0	0	0.015841671950262	0.346798701049491	0.0489253063542591	0.133741098244813	0.0453853582223303	0	0	0.025515597805354	0	0	0	0.617298974566715	0.798791295529263
TCGA.EE.A29C.06A	0.0655141665067339	0	0.0202672844813675	0.0740746207898228	0	0.0618797916349381	0	0.0224552223255329	0.0558093873249613	0	0.0230676307062871	0	0	0.379108696834891	0.026402483750177	0.199238551949774	0	0	0.0721821636955138	0	0	0	0	0.731143443906104	0.72422717147475
TCGA.ER.A3ES.06A	0.0253005887561195	0.0109737911448698	0.0711775456316954	0.100451833480289	0	0.18461552965793	0.0205792059060847	0.0451010092398904	0	0.0390932535172926	0.0122936160740653	0.00241128356591527	0.0190832730322064	0.106143547846515	0.0355719514417374	0.232993419786182	0.0065061440671923	0.033573639849546	0.0160384373285718	0.0238025603737159	0.0141037776135354	0.000185591686644841	0	0.152060588407524	1.01981291606582
TCGA.ER.A19N.06A	0.0277002587032379	0.00979332741455706	0.0468531695197874	0.228724635769973	0	0	0.0398036321459545	0.0357146789177202	0.0373437339007873	0	0	0.00553176554627063	0.0285816558241442	0.249592645015945	0.0640490048012224	0.180431480277319	0.0183588558025809	0	0.0208729505064517	0	0.00664820585404917	0	0	0.576053568344748	0.828476321108657
TCGA.FS.A1ZM.06A	0.00583948588725637	0	0.00374726718526912	0.296519277440025	0	0	0.152987993003878	0.0464377691695091	0.0223304909458103	0	0.0237024940188592	0.00348358950413518	0.0175468706651293	0.195306414190603	0.0518082100976317	0.159355928481056	0	0	0.0184039350179715	0	0.0018794940232012	0.000650780369665007	0	0.763718551676062	0.718652203995217
TCGA.Z2.A8RT.06A	0.0344636129019523	0.0336941072178384	0.0363760855780557	0.152586340760992	0	0.0828184916735895	0.0531199048899725	0.0570706375803487	0.0539827192861073	0	0.0196783049333748	0.00453046887886099	0.0189877095112144	0.108778364145163	0.0932894236985229	0.174811083890383	0.0495792495597363	0	0.026006831332005	0	0	0.000226664161882266	0	0.553550574949212	0.84490972938601
TCGA.FS.A1ZG.06A	0.0754632123006621	0	0.00167319383368475	0.0746743809480567	0	0.0503472942597912	0.0555445726330282	0.0426788405581743	0.0269231277094642	0	0.0589135032330646	0	0.0282759784799268	0.128658500391485	0.0702077970356146	0.318296803564929	0.0313474898578377	0	0.0323255122823844	0	0.00392340984957872	0.000746383062316977	0	0.220390961349248	0.993390070478374
TCGA.ER.A42H.01A	0.00694221160402594	0.0471615858699257	0.00413534174749975	0.0480770367418216	0	0.10446369964881	0.00417622117239375	0.0700862297081203	0.00507697117240614	0.00467106860853483	0.0256528547644291	0	0	0.134791850644541	0.0427131042796518	0.463272201825557	0.00132011668921264	0.014965787324295	0.00883333619017074	0.00764252258240544	0.00572094473840884	0.000296914687790714	0	0.336783342157533	0.949838120762106
TCGA.D3.A51K.06A	0.006452642447671	0.0279715575055486	0.337099633795306	0.191258294913234	0	0.00498340876273419	0.019826002497548	0.0452646581314731	0.0391369676597388	0	0.00584417221740658	0.0423423163106989	0.0115160751238248	0.0414543412891476	0.03334352481785	0.167391941373155	0.0011859229678086	0.00758404590838758	0.0173444942784667	0	0	0	0	0.620922858738002	0.784113415684494
TCGA.D3.A3C1.06A	0.120207497196345	0	0.03904361806696	0.157143800210087	0	0	0.0293144135520671	0.043028192165907	0.0654040916949876	0	0	0.0514505857915822	0.0194279352259896	0.150251166394117	0.0218110957054064	0.203498146950479	0.0113172256913453	0	0.0806414279507584	0	0.00613213335883875	0.00132867004512949	0	0.0976587225304469	1.04061634067678
TCGA.WE.A8JZ.06A	0.0376750474121617	0.0247385062880636	0.00852698993442469	0.110423256949009	0	0.0195819796204535	0.0303487553436033	0.0351291776455915	0.0433398611425759	0.0047855287598131	0.0195169798691761	0	0	0.420450113478965	0.0869549986676921	0.0989640367752206	0.013906966507567	0	0.0411260587566946	0	0.0045317428489885	0	0	0.704653138765859	0.738199166874799
TCGA.FS.A1YW.06A	0.0844685338857477	0.0469303454980857	0.00558225248796115	0.0940683954847699	0	0.160398719553954	0.0227679360033568	0.0395501006803987	0.0643952883232548	0.00107893888982137	0	0.00358060279147548	0.0169588110564703	0.111033770085238	0.085500529843903	0.173206248035871	0.0285729467743335	0	0.0605154740390811	0	0	0.00139110656627753	0	0.489619009398438	0.875184940222331
TCGA.EE.A3AF.06A	0.00515508040460761	0.00811047091235234	0.00339201288384361	0.210699673616368	0	0.0496530858276365	0.0312971572748862	0.0555014279471584	0.0268229775417701	0	0.000291195252795299	0.022941811198938	0.0331742774497394	0.25532680956162	0.0645524380736548	0.189774315914467	0.00918624095311223	0	0.0322745087850224	0	0	0.00184651640202765	0	0.657198654791484	0.7801512894916
TCGA.DA.A95Z.06A	0.0116496611460511	0	0.000398805252705298	0.163030333264562	0	0.154584591316086	0.0529775427873408	0.0480569846738471	0.00702221722328041	0.00347067533310532	0.028018941457157	0.00411433833229442	0	0.195842005372107	0.0874557883856836	0.196102027452437	0.0102832244166229	0	0.0342747100710742	0	0.00200188296664306	0.00071627054900308	0	0.452592270770788	0.891074379952103
TCGA.GF.A4EO.06A	0	0.0543942791319537	0.0482649782108128	0.27837034942971	0	0.0179732253307191	0.0931180261061725	0.0473918842080208	0.0305495630563226	0.00839534040514677	0	0	0	0.169405320861984	0.111950807912009	0.128018981268454	0.0091541633679242	0	0	0.00301308071076985	0	0	0	0.300184001621685	0.964372011074469
TCGA.EB.A4OZ.01A	0.0206465197438544	0.0106705107518238	0.00439358952334614	0.30153075823796	0	0	0.0432982793465182	0.048623274801361	0.0795004224665529	0	0.0184697519779291	0.0639258755977719	0	0.175645523780332	0.0745588029807989	0.0867594598289318	0.0245349887811187	0	0.0474422421817007	0	0	0	0	0.673022753626749	0.766480805002323
TCGA.D3.A51N.06A	0.00524180720768825	0.0837250212444373	0.0121719335212087	0.0747092965553695	0	0.0374457881328258	0.0408409637688393	0.0485929652567481	0.0518869009062033	0	0	0.0276867368378365	0.00481320109591352	0.32437032577157	0.127014647993569	0.133272784558128	0.00639806032238939	0	0.021829566827274	0	0	0	0	0.566685469063317	0.828505640336095
TCGA.EB.A5UN.06A	0	0.0188112257669771	0.0207556967866997	0.173528090054372	0	0.102586624886704	0.0531655203141571	0.0154676856268336	0	0.019156980448614	0.0265033645502879	0	0	0.199874672202204	0.0406952328245351	0.123090025413804	0.0142891338690126	0.00851012329098158	0	0.0880854696684293	0	0.0954801542963877	0	0.231041528177525	0.993827629496202
TCGA.EB.A551.01A	0.0142499340938785	0.000487707357024285	0.0327612938926104	0.321473912226193	0	0	0.113464229983548	0.118738872135796	0.0209351474342756	0	0.00398451471767083	0.0274286456742342	0.0149254719269948	0.0346586775275388	0.10172080417386	0.1381890149051	0.0177454936053361	0	0.0316188957385511	0	0.00335801274736126	0.00425937186002602	0	0.388393969248675	0.923544261513873
TCGA.EE.A2GL.06A	0.254841021583742	0.0694661473134456	0	0.150597381760014	0.0265711947873053	0.0868127920488303	0.0589533779129374	0.0636956427754418	0.0296405379506329	0.00416198912986444	0	0	0.00905944123682035	0.0882137006024624	0.0409249281774851	0.0704739891408217	0.0220586435173337	0.00648049731892536	0.0180487147439378	0	0	0	0	0.749330990174883	0.715981137036564
TCGA.GN.A4U7.06A	0.0414209235438444	0.0440735424614875	0.0041874564446146	0.0357585393647671	0.0110770170872976	0.0690992953172705	0.0680861772076988	0.0299541286442757	0.0254002866341857	0	0.0733487230736718	0	0	0.392803183060189	0.0223175649271911	0.129356516973368	0.0144639998885988	0.00511722784685371	0.0212333146812623	0.0019496254035677	0.0103524774398553	0	0	0.427168698160631	0.905465389505099
TCGA.EE.A2MF.06A	0.0402886502998926	0	0.00714592893151232	0.178339476430032	0	0.102784064641891	0.0596415118270857	0.0367102960958999	0.0171439411109073	0	0.0250687173230984	0.00814338397305308	0.0286975868762745	0.0467444470841757	0.0801355026328097	0.314831621833986	0.00607973430908419	0	0.0482451366302979	0	0	0	0	0.541305113216997	0.849663438354901
TCGA.FR.A3R1.01A	0.0217887925029475	0	0.0483775765314137	0.315736884120093	0	0	0.0839985327904716	0.0715776458079745	0.025487734794801	0	0	0.057088473311031	0.0257059967401227	0.0447852462209271	0.0632134055719398	0.178221678306625	0.0376295295422832	0	0.0229723402774863	0	0.000630995517545163	0.00278516796433842	0	0.334887990133725	0.94741514229332
TCGA.WE.A8ZY.06A	0.0611963019217249	0.0164381551613444	0.0150984565871799	0.111157890030467	0	0.0472844904704751	0.0680093903830885	0.0359253985516099	0.00477017400066654	0	0.0221806181602217	0.0010432734674504	0.00942062133121379	0.206093294852195	0.0751655559493779	0.277860520010646	0.00512656546438882	0	0.0360944923004914	0	0	0.00713480135745853	0	0.325652246458237	0.950428074491959
TCGA.XV.AAZW.01A	0	0.0235102668186302	0	0.073805088458547	0	0.0918273726047952	0.0295299718648086	0.0491052331608031	0	0.00464061734486661	0.0205553571153258	0.00295630499658716	0	0.299778626618446	0.0848968164382351	0.221660793820015	0.0232652495041255	0	0.0520434416417618	0.0140041176802094	0	0.00842074193284347	0	0.479060827927077	0.877387028822184
TCGA.EB.A4XL.01A	0.0242325846722145	0.0147740650110928	0.0135507116147631	0.204127627755764	0	0.0444445649639591	0.0388468374248282	0.0652294527482664	0.0438690865734726	0.00199422240988104	0	0.0335859191240898	0.00976725441755081	0.119834531213026	0.106978228317559	0.120291332742479	0.0422598613619581	0	0.108152500136174	0	0	0.00806121951292112	0	0.585079689185377	0.828104514184239
TCGA.W3.AA1O.06A	0.0173033026108641	0.0307221340368076	0	0.0475178389538273	0	0.0524079614125079	0.0362701659845726	0.0102171284527922	0.00524551452647175	0	0.0108814034472151	0.0141425266033475	0	0.466799763128188	0.0381125741489554	0.220338251291133	0.0178255593225124	0	0.0315652368108059	0	0.000650639270000117	0	0	0.734026159877497	0.701893176736112
TCGA.GN.A4U5.01A	0.00594513741827805	0	5.52202633225861e-05	0.429504147416876	0	0	0.123496479062692	0.0642252590018551	0.0496284897198385	0	0	0.0223192697648054	0.0326073990040707	0.0489592859550813	0.0845368868374403	0.0978097091979277	0.00842088309761436	0.00798133982827116	0.0241762616508118	0	0	0.000334231781115109	0	0.626200279583936	0.788025943223767
TCGA.EE.A2A5.06A	0.0166727964820583	0.021114933130973	0.00505369495157963	0.0781554864721238	0	0.129866099756263	0	0.0106626148981058	0.0143709986075099	0.0175922137941997	0	0	0	0.260426061458635	0.0562112341241136	0.271942278163641	0.014541977022526	0	0.100116899272841	0	0	0.00327271186542968	0	0.528842295984032	0.851797264838625
TCGA.FR.A2OS.01A	0.00704789817289184	0.00290524680858125	0	0	0	0.132098571242557	0.00961791294196064	0.000765234721425281	0	0	0.0457287316825183	0	0	0.538295738109563	0.00722603276496923	0.210748057096454	0	0.00802972618053825	0.0177548166017919	0.0197820336767491	0	0	0	0.595812139552013	0.803929106956882
TCGA.EB.A6QY.01A	0.00658002983422617	0.0122777084117082	0.0581542664224363	0.155532214624316	0	0.0161063028955919	0.0568950103262987	0.085113718868848	0.018712306864512	0	0.020370002355543	0.00132597180114549	0	0.202133200213136	0.0900366084574844	0.120349950289288	0.0795404555052717	0.00503962915462904	0.0550506929086548	0.00832593930041345	0	0.00845599176649691	0	0.413303441710499	0.909898748264577
TCGA.D9.A4Z5.01A	0.0136397802892939	0.00535165429018132	0.000243998607542747	0.0572853383486149	0	0.0365184352408582	0.0207126014012066	0.00936052544692078	0.017337269464877	0.00473828643203856	0.0176612934302309	7.89470940745764e-06	0.016346927146221	0.251988788808646	0.038841022831542	0.46367239088162	0.00866451922979513	0	0	0.0280914785514667	0	0.00953779488953706	0	0.640450770247068	0.775561650077346
TCGA.W3.A828.06A	0.0363758716287822	0	0.0065578039928359	0.0633059484973854	0	0.137929686119599	0.0101686002273917	0.0343840442989503	0.0151311308600511	0	0.00444479550168646	0.0268556015255409	0.0178160242071367	0.10596122028339	0.0543100752168982	0.296546962760723	0.0271728758854594	0	0.152291842812351	0	0	0.0107475161818178	0	0.626318390565691	0.811179212421629
TCGA.LH.A9QB.06A	0.042323445176961	0	0.0105939905899661	0.043010868946364	0	0.172400897784616	0	0.0656961612691491	0.0106200214185679	0.0648886224787648	0.0307689168156599	0.052091392903396	0	0.0861563570963825	0.0884141903097558	0.236934411417113	0.0605237201796345	0.000430849419634411	0.0222240611034615	0.0118641344235313	0.000605558162043566	0.000452400504998703	0	0.105435986528205	1.04433840521918
