Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA.18.3419.01A	0.0548589709992019	0	0.099783043475793	0.159075144814753	0	0.0486042899378357	0.132963950229215	0.00953665868094447	0.0125171316332771	0	0.0463660435429608	0	0	0.131218386723659	0.0950671065485951	0.143602534199496	0.0094933213665454	0.00885227715678654	0	0.00713969570555291	0	0.0409214449853838	0	0.408288554077482	0.912034187414339
TCGA.56.6546.01A	0.072960840400145	0	0.102370071954318	0.144735113370346	0	0.067361779835979	0.0758370232728944	0.0449254849862921	0.0187680226409845	0	0.00869930311514407	0.0162593347182748	0	0.231145798420995	0.0847073138354021	0.0907827263504911	0.0109189074885078	0	0.0239436797047125	0	0	0.00658459990551423	0	0.490341362211819	0.872692530329062
TCGA.56.7579.01A	0.0598167720809604	0	0.0236552262998281	0.0159083504296939	0	0.0868158605073061	0.0126689616049076	0.00799197979422606	0.0158802147355082	0	0.0313021459045738	0	0	0.42775065236972	0.0270227507814897	0.165993506600761	0.0587608058919906	0.016586609939783	0.0268273749014974	0.00899831108382776	0	0.0140204770739258	0	0.805992205633242	0.657141480820803
TCGA.66.2765.01A	0.0546919852124562	0	0.0949610873836951	0.0736268918064421	0	0.165106868689126	0.0615722414904614	0.00229974538013032	0.0244831293739662	0	0	0.017387256582006	0.0130280325309735	0.0602476157408101	0.0645622566702999	0.113920973247841	0.153523260193356	0.0110667985221339	0.0638320523476464	0.00553511194268394	0	0.0201546928859729	0	0.512871275464694	0.868912694955272
TCGA.66.2778.01A	0.0991651272868967	0	0.096779755306093	0.0586071829805707	0	0.0401865194467328	0.0321759691988561	0.0112424163072631	0	0.0391202050486387	0	0	0	0.14579414209547	0.036966831070122	0.152002717971106	0.111886520390174	0	0.0381128630947806	0.0134458649653337	0.00313721799204278	0.121376666845919	0	0.664116533069219	0.785510075433431
TCGA.56.8503.01A	0.00741479908805723	0.0158920029482441	0.04326583755966	0.0734213302987027	0	0.0784177945753376	0.0463489228362738	0.034820688462628	0.0220372370782033	0	0.0105093500275047	0.0067834430275726	0.0050952446618087	0.357166940649499	0.0954752638889192	0.104951044074635	0.0266073824974686	0.0084313821710392	0	0.0392203204098497	0	0.0241410157445967	0	0.323477433726272	0.958351463358965
TCGA.NC.A5HE.01A	0.0538481174823705	0	0.0428546755639227	0.255397022855791	0	0	0.15137672390661	0.0182790577094177	0.0132413406947503	0.0116530848746784	0	0.00617556429644875	0	0.144305507539919	0.112198594714811	0.078672715642731	0.0679145620326973	0	0.036903577865359	0	0	0.00717945482049377	0	0.701675587665942	0.76729442122659
TCGA.LA.A446.01A	0.165645381688891	0	0	0.0998165523555325	0	0.10720650398923	0.023618846403491	0.0389542946001598	0.0180910632384281	0	0.0236345828274966	0.00496532264683084	0.0124109513578242	0.242409080895108	0.0314942213239618	0.100533589486055	0.0141577553632253	0.0291513011942949	0.0768675835274268	0.0102243257660439	0	0.000818643335999518	0	0.722529335373284	0.755379503262576
TCGA.51.6867.01A	0.0431196391698877	0	0.024257948155669	0.238828142592578	0	0.0893466758656705	0.103872655918699	0.0533866723576733	0.00156578016404481	0.0173831075496633	0.0364664851906938	0.0136851018583016	0	0.073227096953212	0.115707700459329	0.113837950579314	0.016558039751103	0.0197889283674759	0.0355782014028865	0	0	0.00338987366379865	0	0.563359473035213	0.833336305689355
TCGA.96.A4JK.01A	0.038143022217394	0	0.0937321898979386	0.143067503245493	0	0.0639442328717225	0.0477123285552636	0.0637499994107741	0.0141849628095415	0.0121926694544275	0.0148033398987728	0.0194470144033306	0	0.185109330393838	0.101341876447868	0.134133454529436	0.00770977830385747	0	0.0607282975603427	0	0	0	0	0.416836869882482	0.908180940373839
TCGA.77.7338.01A	0.032084587684969	0.00576924730223061	0.0638648319437098	0.0742188633416648	0	0.126971969713851	0.025300259594201	0.0227314551581631	0.00924054726944734	0.00182566004879818	0.00796408283535215	0	0	0.363709262142521	0.0420720263977752	0.155155658433653	0.025427199242092	0.0069012145057232	0.00064066264038137	0.0267854674588198	0.00299850301830419	0.00633850126834287	0	0.623232118198664	0.794524227228271
TCGA.85.7843.01A	0.108494376417382	0	0.143553692737693	0.0477941722700178	0	0.0784844472991083	0.030205880714942	0.016512928008386	0.0320659142490199	0	0.0352951775072234	0	0.00524091349948796	0.274391881271927	0.0577298709812495	0.130253636034197	0	0.00450752427367667	0.011704694435919	0.00199421120715727	0.00480402687540588	0.0169666522172073	0	0.605533034041156	0.807328687149218
TCGA.77.8150.01A	0.0737808399312498	0	0.0481829633573547	0.193846890197466	0	0.0969684579499109	0.101952186267952	0.0293003331656217	0.030556114460941	0	0.0142822380377664	0	0.00517178750504594	0.148231436649493	0.0663078472209821	0.109350430560491	0.0266663898425183	0.00262371122042624	0.0440655616786652	0.00504276706937437	0.00332137544328591	0.000348669441455519	0	0.559361185646512	0.842167498380008
TCGA.46.3767.01A	0.0621071999549574	0.0220331017768289	0.0630135129517309	0.0732584449741101	0	0.218508524618492	0.034514124181494	0.0104101513862522	0	0	0.0442746406071896	0	0.0105745643722074	0.130442123305797	0.0487368604352807	0.115703568343951	0.051330610921771	0.0121031167336521	0.0708993763502574	0.0122855538945344	0	0.0198045251914928	0	0.483116939717594	0.8802364580954
TCGA.92.8064.01A	0.0306592800549459	0	0.0928536262194945	0.284208238355069	0	0.0018382774870215	0.12699258416992	0.0662934545919374	0.00912692707434787	0	0.0430217581654306	0.00230000141011093	0.00126496378597896	0.104388686899476	0.0979232854000453	0.0988794637169641	0	0.00470205224866549	0.0355474004205923	0	0	0	0	0.431736375727392	0.901213021700019
TCGA.39.5034.01A	0.0623478806229496	0	0.255936327965641	0.0715256945241862	0	0.191355519904959	0.033061440563795	0.0231109469448348	0.00309864043956595	0	0.0203443211091189	0.0180531754262216	0.00313878791207157	0.119404552002261	0.044343920238749	0.0762330455263502	0.020786144450843	0.010073769343493	0.0445560361058096	0	0	0.00262979691914982	0	0.555117390692321	0.832837936999306
TCGA.22.5473.01A	0.0939898691009271	0	0.0718464855487607	0.0857975505473974	0	0.123889631365702	0.0390497473413378	0	0.0040305580727201	0.000387433572973914	0.0310431407299404	0.0056476076423768	0	0.248893361209492	0.068392746884451	0.149971069116527	0.0268558293919463	0	0.0292060464970786	0.0193443795229599	0	0.00165454345541002	0	0.643275550676062	0.794458208444122
TCGA.66.2767.01A	0.0331315382953801	0.0504038667090013	0.0266145935956167	0.190180908901343	0	0.0573348664291963	0.0861140819223175	0.0551002976352322	0.030235240012817	0	0.012691681500571	0	0.00723506329877757	0.116257318665314	0.079288590174712	0.160898046029796	0.0400104970776755	0.00121805974072892	0.0439914815453606	0	0.00310761465120454	0.00618625381495667	0	0.447181827538494	0.895018900545079
TCGA.37.4133.01A	0.0128473812722163	0.0183429530645043	0.0994346471437269	0.144351392314635	0	0.0944424774869204	0.0767825213546853	0.0432769456216279	0.00110820220688407	0.00319620570919516	0.0389213206107036	0	0.0293920594537907	0.0314476772134028	0.0948285255440535	0.19205518784761	0.0542998585157305	0.0253359297577749	0.0198406755995023	0.00427245447990787	0.0123177216196502	0.00350586318347747	0	0.428408508305168	0.903275326441566
TCGA.56.A49D.01A	0.0479111346057923	0	0.0342946141631456	0.165117346240332	0	0.113607236063783	0.0687149912990474	0.0489614625022255	0.0193319226974768	0	0.045190722577468	0	0.013728344229247	0.108504500773786	0.0950735874603182	0.140556041537406	0.0159629334405282	0.0347100755994649	0.0424260904530911	0	0	0.00590899635688721	0	0.697583960218487	0.770411459741683
TCGA.60.2723.01A	0.0499026495365316	0	0.0452707391228477	0.164499529993777	0	0.152368572838949	0.136063974813639	0	0	0	0.0786226531563632	0	0.000849582561185088	0.130557771944535	0.0855478655681483	0.104856024599471	0.025851093243368	0.00566650558493609	0.0195371776503055	0	0	0.000405859385944267	0	0.34945987313304	0.938991792114867
TCGA.94.8035.01A	0.0834382393891293	0	0.113469605237662	0.0422299072013006	0	0.144501639129626	0.0359510339033285	0	0.00502265293818571	0	0.00834386624516228	0.0134452966127497	0.0098242336406001	0.236570968850203	0.0624237957202536	0.109188016332557	0.0301739500211194	0.0101728621625519	0.0193237540951729	0.0284637016580961	0.0059240744894137	0.0415324023728876	0	0.562108704750394	0.836682380077517
TCGA.18.3421.01A	0.0613641309429225	0	0.0127931031806878	0.262640440077212	0	0.00157864073814543	0.116673503496645	0.0310102520943228	0	0.00923454906989394	0.00985201087731816	0	0.00912994037215865	0.0870827625832027	0.115323720370473	0.169103993430429	0.0415712213395967	0.0123707617861809	0.0545622017213455	0	0	0.00570876791946657	0	0.592748562274466	0.824525042073576
TCGA.22.4599.01A	0.0329453037975735	0	0.078599225109797	0.208821588556362	0	0.0072870034540969	0.158569733330471	0.0273953867434317	0	0	0.0318899692288398	0	0.00028293247354609	0.149102536835481	0.0848442224097674	0.143712926286478	0.0248284527594336	0	0.0416706671862553	0	0.00259957136392238	0.0074504804645445	0	0.408714940229856	0.911988585205757
TCGA.56.8201.01A	0.024263541619686	0	0.00633262190581471	0.145962750689139	0	0.157977667320247	0.0745725475230836	0.0107533503768921	0.000503517432588868	0	0.0288134199953233	0	0	0.275545204996595	0.079851741460495	0.167450037152064	0.0206060293996673	0	0.00270504677038131	0	0	0.00466252335802324	0	0.714066187248873	0.744349464535376
TCGA.22.1016.01A	0.0687747068743255	0	0.0462622865083564	0.0439732746302783	0	0.0882379728608194	0.0315646606706569	0	0	0	0.0365912796161112	0	0.0319679884863847	0.220704791393896	0.0321737304536954	0.210512312082951	0	0.0492627964603069	0.086636526587455	0	0	0.0533376733747632	0	0.544499818880323	0.848150646064199
TCGA.85.8288.01A	0.0114346385512448	0.0168017520610399	0.0520786203237822	0.123576508482875	0	0.120566024500115	0.0448076620202923	0.0739100278123327	0.0418393002441115	0	0.027783210409693	0.0314703808781543	0.00531332618856422	0.114929613604631	0.134215033397697	0.107158672925035	0.0484309167956808	0.012024638946292	0.0330006954788703	0	0	0.000658977379588843	0	0.427416091682984	0.903215058714012
TCGA.22.4613.01A	0.0660413756248341	0	0.0710548451470321	0.129313970021111	0	0.101074519767983	0.0902888896993541	0.0529588088900681	0.00697812078630042	0	0.0114227235358667	0.00382640149146646	0.00608837746812647	0.119635290723268	0.0940263691900339	0.175859466427577	0.0382950951514146	0	0.0244511827466648	0	0.00376143039430961	0.00492313293459033	0	0.374466425034756	0.926891032947587
TCGA.56.A62T.01A	0.0184162786566324	0.0185224935220277	0.0307500703079919	0.027354670261842	0	0.141897936549055	0	0.00911933076277519	0.0308610716662422	0	0.00135969673728353	0.0830407514605025	0.000866085855004919	0.2123249749433	0.0521085604162058	0.198521385298875	0.106032748058502	0	0.0613641255683255	0	0.0034285362129039	0.00403128372252953	0	0.591757570734152	0.823192528406788
TCGA.18.3411.01A	0.030390372752741	0	0.0470675796385653	0.0574011309818079	0	0.0867711816326462	0.0833228021478376	0.0399054065768355	0.00506356444225086	0.00538241910019049	0.0325003281589757	0.00212636124257528	0.0477678491663834	0.124304311848788	0.0819504436922154	0.225469404933804	0.0711612741537953	0	0.0540680899420175	0	0.00534747958857116	0	0	0.412379112242421	0.910952859739452
TCGA.60.2721.01A	0.0563938803047985	0	0.111738404798818	0.214073622938914	0	0.10275016787985	0.084635597167036	0.0241382189407011	0.00842132881951989	0	0.0229442769639556	0	0.00170406293021698	0.074004367153193	0.0590989142505399	0.119092011168911	0.0249909791437444	0.00999682862107785	0.0756862991721111	0	0	0.0103310397466129	0	0.510917343634235	0.864733419795076
TCGA.66.2771.01A	0.0655270984966064	0	0.159121705983632	0.135468308696247	0	0.0455692136833778	0.079246847579513	0.0414655952280261	0	0	0.00754145681786679	0	0.0108127941866493	0.0221409890943055	0.0792648290376186	0.207952817477104	0.0419198511777307	0.0121394162873961	0.033512872693878	0	0.00172039158674688	0.0565958119733029	0	0.537858849714602	0.850761464820871
TCGA.77.8148.01A	0.060917677313987	0	0.10146751739026	0.126343074528626	0	0.0730244589015113	0.0310428109702945	0.0249394283793785	0.0448500487979176	0	0.013167409496085	0.00477710911582983	0.00175204391812395	0.237516041698996	0.100027445719739	0.143267888920435	0.00988143403896586	0	0.0265992471011231	0	0	0.000426363708727439	0	0.413784710296408	0.909997411547924
TCGA.46.3768.01A	0.0960024875609141	0	0.0107909612067115	0.0854913447535527	0	0.139782639487868	0.049783413619878	0	0.00939624962440134	0	0.0391211516624076	0	0.00693615611469145	0.220492925602744	0.0572424490801385	0.196152846349818	0.0188184828190364	0	0.0561999227129507	0	0	0.0137889694048878	0	0.613697999049454	0.813842859960216
TCGA.85.A4QQ.01A	0.0769051925655591	0	0.0575316659979727	0.0744092126245242	0	0.0256765512787176	0.0749166931006904	0.054605014114538	0.00625545881407174	0	0.0291407602359217	0.00540825586507148	0	0.362700445924168	0.0560350058342067	0.094848369001656	0.0511939388273811	0	0.0238311497337948	0	0.0065422860817264	0	0	0.737373731190253	0.730401219991461
TCGA.43.7658.01A	0.0186922606446468	0	0.00967579047098784	0.412747306468165	0	0.0116907118603624	0.0379621101774618	0.0766528438148596	0.0240508454470912	0	0	0.0524225109435369	0.00136117593778003	0.0737835576339966	0.111394143541138	0.144915722271245	0.00957795215113422	0.00309219742639645	0.00653347917337985	0.00498420559560292	0	0.000463186442215239	0	0.526090590866943	0.849805479503577
TCGA.56.7823.01B	0.0309591932070595	0.00486095807727951	0.0171862600630603	0.0691550373564878	0	0.0532847732080662	0.0700122204735794	0.00165195314530105	0.00547740494196614	0	0.0451557536259402	0.00866178806439827	0.0120965492020701	0.2833195338382	0.154000717796229	0.132556137285952	0.0506866909891483	0	0.0544268844019761	0	0	0.00650814432328576	0	0.733343967079071	0.729794284327082
TCGA.77.8138.01A	0.115174781192967	0	0.100953773261834	0.0572371923666763	0	0.153358997614879	0.00908223322356962	0.0119537807245441	0.0176820702050477	0	0.0315023382539308	0	0	0.282792550962366	0.0498949578809852	0.116447721964424	0.00316611801609082	0	0.039820577726344	0.00195789072558869	0	0.00897501588075347	0	0.707080267043932	0.75237741813164
TCGA.22.5489.01A	0.0269242168434797	0.0204609627756608	0.268101026824783	0.0831055032553531	0	0.0611187981468591	0.0486334275314951	0.0399849774881995	0.0412775634930826	0	0	0.0126818466641336	0.00131129087427699	0.178215335787474	0.0907209089898037	0.0838160180907612	0.0160409699685879	0	0.0255135727329081	0	0	0.0020935805331422	0	0.502473668992212	0.86397913030519
TCGA.56.7822.01A	0.0539349489008534	0	0.018724247009084	0.0666766865842078	0	0.0893770364325554	0.00234753929935575	0.00711129446165697	0.0180508608363662	0	0	0.048433851651807	0.00402217482413536	0.259475267031742	0.043073064883778	0.246335469767267	0.0167416315613356	0.0109022240495904	0.0986180352011063	0	0	0.016175667505159	0	0.653359243003788	0.785532224698694
TCGA.77.A5G8.01B	0.0314427670489423	0.00597467831952382	0.0484575073771263	0.100877297889562	0	0.0896629498547438	0.0374954416161806	0.0207771056870493	0.0305312102788134	0	0	0.0349952240146914	0.0114503921225172	0.205999100176179	0.0805352827378475	0.153627581152542	0.111038273221933	0	0.0316899812676096	0	0.00244300686401297	0.00300220037072538	0	0.407720679237411	0.912487142268611
TCGA.18.5592.01A	0.0373310448413012	0	0.042803288218506	0.157606831696113	0	0.174839217138597	0.0663333555393489	0.0294463883320381	0	0	0.0975127220510325	0.0225719716561986	0.0133458474417012	0.0975818027353992	0.0555266146122254	0.0968209735998833	0.0289939351549829	0.00134837691022854	0.0731258829197011	0	0.00147244802053876	0.00333929913220429	0	0.351349899214494	0.93824242544476
TCGA.22.4595.01A	0.117680370032637	0	0.118912081844864	0.0887879895048156	0	0.132590778118319	0.0359951030194236	0	0.0201518586939309	0	0.0279700870129855	0.0040074679227961	0.00388640263359221	0.140789665356899	0.0478902480013731	0.141528696685203	0.0387758417300641	0	0.0445437703778291	0	0.00191066971405494	0.0345789693512125	0	0.580119008851549	0.830380629642873
TCGA.37.3783.01A	0.0496915961801286	0	0.0476196334104725	0.213998728138463	0	0.0183391792255002	0.136714522398223	0.046535147313586	0	0.0299972793341115	0.00905277643158458	0	0	0.0615888022984858	0.102180695566551	0.115770173103149	0.047260042910031	0.0194759836720189	0.0318956070733317	0	0.0198457329427375	0.0500341000016257	0	0.538499060073552	0.852835926453004
TCGA.77.7139.01A	0.0730984940184732	0.0106907083360864	0.0110007301091212	0.131787249778925	0	0.0364269798817203	0.0479482011669549	0.0427687241588673	0.0355216337559353	0	0.0138050451948646	0	0.00606095997244103	0.296841633767493	0.0829578281311936	0.1591749013906	0.00984895091884297	0.00755496452839734	0.03044648033466	0	0.00358388794383346	0.000482626611589579	0	0.653892172786456	0.783398153271408
