Mixture	B_cells	CD4T_memory	CD8T_B	CD8T_G	Dendritic_cells	Monocytes_Macrophages	NK1	NK2	NK3	Plasma_cells	Tregs	P-value	Correlation	RMSE
TCGA.EB.A431.01A	0	0.171484901390448	0.0269586096856648	0.0292487738934475	0.0333029451564921	0.0416668600510097	0.533278994612975	0.00292203295713722	0	0.161136882252825	0	0	0.361517469633741	0.978019951688899
TCGA.EB.A24D.01A	0	0.0193017515972545	0	0.0216399071221427	0.0165375684660291	0.0155901770144206	0.259411329898075	0.10400819529226	0	0.563511070609818	0	0	0.595655303183434	0.812572341752929
TCGA.RP.A690.06A	0	0.174483822905529	0.0429689444627033	0.159630527586253	0.0945858320222834	0.243943248914791	0	0	0	0.0740994171068959	0.210288207001545	0	0.187716780537997	1.01406707289992
TCGA.FR.A7U8.06A	0	0	0	0.16611150985493	0.049141582676953	0.0530152266834735	0.592684439894843	0.0899828447002849	0	0.0490643961895156	0	0	0.246909543566687	1.07780457758839
TCGA.ER.A19A.06A	0	0.0630497723261361	0.214169529359659	0	0.0535700239185575	0.317237990109459	0.0469994311179254	0.189983671616868	0	0.0675285318041546	0.0474610497472408	0	0.593685169046973	0.815749449491787
TCGA.DA.A1I0.06A	0	0.152959874569719	0	0	0.0434365194024233	0.0848349758425338	0.193468481256913	0	0	0.484568072707808	0.0407320762206032	0	0.514110426190603	0.863760353370801
TCGA.EE.A2A2.06A	0.0345476074648273	0.11443151302545	0	0.0855088792417534	0.0097610606720201	0.0525530331168898	0.395472185247774	0	0	0.307725721231285	0	0	0.524921029124961	0.855180804612959
TCGA.DA.A1HV.06A	0.00160552661229997	0.0447537986628597	0.215546120434593	0	0.0183556270082272	0.175976831449979	0.161123029638261	0.0417175592013175	0	0.340921506992463	0	0	0.510950280431729	0.860248293803763
TCGA.ER.A19D.06A	0	0.0811067872272446	0.087351775645725	0	0.0484463936840845	0.178825190472633	0.312265772632092	0.0076552940001601	0	0.284348786338061	0	0	0.462917258610008	0.89309272418798
TCGA.EE.A29S.06A	0	0.109621023824806	0.0104043381741865	0.0245908190196348	0.0315182572361689	0.130872953189541	0.415473756390865	0	0	0.277518852164798	0	0	0.377660634234908	0.947685473608728
TCGA.W3.AA1V.06B	0	0	0.0211632409703916	0	0.0409812534033973	0.114863946292021	0.518017473464493	0.165394900334746	0	0.13957918553495	0	0	0.498225865787422	0.88745866412354
TCGA.EE.A29N.06A	0.0779970598572876	0.0969576198775803	0.038191424139435	0	0.0457091038926425	0.103179738911116	0.34804729486325	0	0	0.271141211513854	0.0187765469448346	0	0.466931194114071	0.890747774189713
TCGA.D3.A51R.06A	0	0.0755665306131348	0	0.17046261549886	0.0288952708127064	0.013075663550513	0.678342911114522	0	0	0.0336570084102639	0	0	0.451219750904866	0.966810076667773
TCGA.YG.AA3P.06A	0	0.0304056311201165	0.0179731729198591	0.0572087539699295	0.0472463769416916	0.0530589017315656	0.476392383280512	0.107835929543596	0	0.209878850492729	0	0	0.213492085305841	1.05507580728111
TCGA.D3.A2JG.06A	0	0.0449175471130624	0	0.117387468384104	0.00772800366430226	0.0512781308931982	0.211483127058193	0	0	0.56720572288714	0	0	0.539130316512339	0.857851484329348
TCGA.W3.A825.06A	0	0.0456905331477267	0.124737956796079	0.041628598751086	0.0389156835240475	0.18099752794262	0.254293762003032	0.0215673544594037	0	0.288944402331097	0.00322418104490758	0	0.463412313267309	0.889931932480376
TCGA.EE.A29V.06A	0	0.0129451409618999	0	0.0740353663791893	0.0246223157441053	0.0491240548946609	0.47172878374708	0.0558924252436937	0	0.311651913029371	0	0	0.450501532812425	0.916780985254182
TCGA.ER.A19S.06A	0	0.0417840193571637	0.374250851853286	0	0.0145672232684943	0.12417865966996	0	0	0.0133126790269473	0.407454675718318	0.0244518911058297	0	0.546213966828458	0.838039002003306
TCGA.EE.A2GE.06A	0	0.08084695876646	0.252723115288091	0	0.0283036065732695	0.148594788045876	0.0299686597522416	0	0	0.446207118276718	0.0133557532973438	0	0.545004178982757	0.838827780858906
TCGA.EE.A2GD.06A	0	0.00549204650934352	0	0	0.0204732062655252	0.282328879143364	0.0387466729200277	0.126827069368008	0	0.491647253245224	0.0344848725485079	0	0.447280611010004	0.915192243017909
TCGA.BF.A3DJ.01A	0	0.0797405908141153	0.0822911155543423	0	0.0229250386664477	0.265513211932503	0.180924277437798	0.0367356353972038	0	0.33187013019759	0	0	0.2898656850389	0.981625535507335
TCGA.Z2.AA3V.06A	0.0123653346036647	0.00343463344033682	0.181165548763262	0	0.0328831505128241	0.230276552641253	0.0850120166438729	0.0452432887614558	0	0.353430839388332	0.0561886352449995	0	0.509807566786482	0.86030359124566
TCGA.DA.A1IB.06A	0.21696766438356	0.132853478492967	0.112842444989744	0	0.0275702401492745	0.090696493531555	0.0574799377516037	0.0358594850159556	0	0.274728117097737	0.0510021385876024	0	0.58950289237218	0.811451721027136
TCGA.D3.A2J7.06A	0	0.157641289899973	0.0862944069071493	0	0.00392821556600635	0.0614908794041592	0.0683876536332137	0	0.00104989649711474	0.615645182785562	0.00556247530682165	0	0.619611755217264	0.794480038772679
TCGA.W3.A824.06A	0	0	0.274550196836014	0	0.0148920224250877	0.152156528311256	0.206869173043457	0.122326397435729	0	0.229205681948457	0	0	0.451973966505051	0.89579993118928
TCGA.D3.A1Q8.06A	0	0.104499446733671	0	0	0.0245011678143353	0.161514386027652	0.159588638681561	0	0	0.549896360742781	0	0	0.569665260156831	0.828714403866115
TCGA.EE.A2M8.06A	0.0381236988966533	0.0479044154772939	0.383592214038321	0	0.0126423010939918	0.135263994882329	0	0	0.0376897963529791	0.271042010351848	0.0737415689065842	0	0.51785339207753	0.854675093002829
TCGA.GN.A26C.01A	0.00850349923643844	0.160018160495247	0.236658293362829	0	0.0126427667076483	0.147456406720915	0.0818009883042173	0	0	0.352919885172705	0	0	0.524808155583724	0.850550311762322
TCGA.EE.A2MR.06A	0.164082881342904	0.169862098472054	0.0458834695471045	0.0947226690352304	0.0240867628777404	0.108577951356693	0.213658527720546	0	0	0.179125639647729	0	0	0.607885885699595	0.812273907987633
TCGA.D3.A3C7.06A	0	0.138401157219719	0.192506096872518	0	0.0110000402681349	0.196085162989269	0.0828394230076561	0	0	0.355606755550653	0.0235613640920494	0	0.411872468073335	0.915064290817549
TCGA.EE.A29C.06A	0	0.0553208215625108	0.00540103512844088	0.0373883146912477	0.037791895387441	0.0715680361378292	0.470016945496833	0.0646758296171604	0	0.257837121978537	0	0	0.50634224879614	0.875198966807811
TCGA.ER.A3ES.06A	0	0.0821614506351946	0	0.176172634293686	0.0383467538586127	0.00378256537846305	0.570702937726447	0.0529742537331159	0	0.0758594043744809	0	0	0.103019738416265	1.15920438454684
TCGA.ER.A19N.06A	0	0.0689925173682403	0.158449877241951	0	0.0484423010295746	0.280565640876479	0.167873632989212	0	0	0.275676030494544	0	0	0.422846966918827	0.911020140718732
TCGA.FS.A1ZM.06A	0	0.0789300883580665	0.36692936489285	0	0.022703158444383	0.207273015923697	0.0937201081215824	0.0888793608035533	0	0.128665427292428	0.0128994761634397	0	0.307910694191126	0.96783153340094
TCGA.Z2.A8RT.06A	0.0072449342487606	0.144362169157089	0.0137027435849784	0	0.0399181446682772	0.108911005527573	0.295400448483521	0	0	0.383582913720377	0.0068776406094222	0	0.497790067943428	0.871005768695184
TCGA.FS.A1ZG.06A	0	0.108795149119424	0	0.103122150940089	0.0487272368222961	0.0568244063854721	0.419641981753522	0.0214382663395462	0	0.24145080863965	0	0	0.151456732387582	1.07007705206648
TCGA.ER.A42H.01A	0	0	0	0.231282432358891	0.072936630499741	0.063958362529365	0.464097432278	0.0614683976038102	0	0.106256744730193	0	0	0.19026924303885	1.06332611874182
TCGA.D3.A51K.06A	0.0140574523298005	0.0817725623800201	0.00243643343860213	0.0240328767740732	0.0507771807489484	0.0765149704197653	0.278509342960018	0	0	0.471899180948773	0	0	0.571570488124722	0.82467348042997
TCGA.D3.A3C1.06A	0.0133785657496825	0.0162562052709712	0.118195299960428	0	0.0595436178332956	0.0948975229275595	0	0.028400716060746	0.0334244283262993	0.51296353730885	0.122940106562169	0	0.333910069707228	0.996201761429004
TCGA.WE.A8JZ.06A	0	0.201831281207581	0.0702218897890555	0.0369952908628076	0.0343996779062058	0.0404314228813881	0.312251983198949	0	0	0.303868454154013	0	0	0.277679708962244	0.994713125470826
TCGA.FS.A1YW.06A	0.0157529995065027	0.178898177383703	0	0.116078416981792	0.0367964567562895	0.118013254492461	0.101087865596081	0	0	0.430736109681214	0.00263671960195701	0	0.398810879955305	0.930769594686204
TCGA.EE.A3AF.06A	0	0.123325980516261	0	0.0495294166483777	0.0475000885600379	0.213126170330963	0.415122180336154	0	0	0.151396163608207	0	0	0.348100756805253	0.958806936854712
TCGA.DA.A95Z.06A	0	0	0.019164630643143	0.0748586666403229	0.0377347747800258	0.113298531368099	0.590577441006592	0.164365955561818	0	0	0	0	0.300350517743129	1.04488005681566
TCGA.GF.A4EO.06A	0.0094967019262878	0.0559315044389385	0.174902673642856	0	0.0142086304992789	0.12228805741354	0.0624131378636182	0.00625327033584754	0	0.517543233017086	0.0369627908625475	0	0.576963700913473	0.819050989229023
TCGA.EB.A4OZ.01A	0	0.0585428664299709	0.239246265828957	0	0.0636776684251994	0.0953492451289204	0.0684865142261937	0.159631404465794	0	0.296625589845616	0.0184404456493493	0	0.385334370924675	0.928471565356406
TCGA.D3.A51N.06A	0	0	0.0545683559876533	0	0.00883834207001295	0.154727748604132	0.0792130524889988	0.077166717362528	0	0.569004444064845	0.0564813394218299	0	0.607742422284945	0.797871201379298
TCGA.EB.A5UN.06A	0	0.0828421057652612	0.102505104469851	0	0.0139805207627711	0.153565180006739	0.299621437251444	0.0863659804365526	0	0.261119671307382	0	0	0.174523944387811	1.03820049418042
TCGA.EB.A551.01A	0	0.0711014491312065	0.303840553407154	0	0.00912039604244125	0.117097537588581	0.0746409991949428	0.0402066321006699	0	0.383992432535004	0	0	0.514072583296569	0.858051220118315
TCGA.EE.A2GL.06A	0.222799867569849	0.245916053279454	0.117748296149742	0	0.0587589743082465	0.0300071100135503	0.0815149358379905	0	0	0.243254762841168	0	0	0.657426485676968	0.767669786407682
TCGA.GN.A4U7.06A	0	0.0330054371321606	0.0119516082608534	0.0611875505271968	0.0213974813992571	0.0108085329627131	0.569951082734	0.0999102839647505	0	0.191788023019069	0	0	0.385568946439141	0.978923958005858
TCGA.EE.A2MF.06A	0	0.0223117487670336	0	0.019815855230914	0.0406024211455998	0.101615839087564	0.384459254366902	0.0871123120329171	0	0.344082569369069	0	0	0.413721082044179	0.929386551385349
TCGA.FR.A3R1.01A	0	0.0725380464594806	0.137325604204261	0	0	0.049825213730345	0.284275543488566	0.0260392111577895	0	0.429996380959558	0	0	0.474885518153746	0.893261935983449
TCGA.WE.A8ZY.06A	0	0.0404537613467725	0.0409477997345506	0.0233223764840927	0.0151999468419493	0.0897247635272691	0.518031391521496	0.0842976705031739	0	0.188022290040695	0	0	0.364059491041839	0.97622629266611
TCGA.XV.AAZW.01A	0	0.170697170311011	0.0117930302786089	0.0363077587498859	0.0593046206677999	0.0772685120353416	0.594971370151189	0	0	0.0496575378061636	0	0	0.207382724532326	1.09189745986927
TCGA.EB.A4XL.01A	0	0.177373996567892	0.0956193715257882	0	0.0501885140843464	0.0689251926158053	0.203571412932662	7.92237548988355e-06	0	0.404313589898015	0	0	0.402038526624257	0.928640545425826
TCGA.W3.AA1O.06A	0	0.0467983669109657	0.0253716105883367	0.0424568231363665	0.0182844579780096	0.0676363723561775	0.630666399618787	0.0848695170338529	0	0.0839164523775046	0	0	0.396747126359675	0.987806048003978
TCGA.GN.A4U5.01A	0	0.0685070093825919	0.40298739375996	0	0.0509058759137571	0.177094484362335	0.0858004770786578	0.0774538253091893	0	0.03894206005495	0.0983088741385587	0	0.256689671331123	1.00112297375485
TCGA.EE.A2A5.06A	0	0.065895934905267	0	0.0945311330092834	0.0355884340132565	0.0881645680515381	0.49223471993158	0.109902019397998	0	0.113683190691077	0	0	0.272314831673271	1.01846114845924
TCGA.FR.A2OS.01A	0	0.0331834933980692	0	0.13735095882881	0.0407794085813854	0.125407946950067	0.569378136004098	0.0939000562375716	0	0	0	0	0.248027046057952	1.06562186127703
TCGA.EB.A6QY.01A	0	0.0606802707705798	0	0.0953248395055225	0.0134049297400773	0.0411641130278218	0.458520142780214	0	0	0.330905704175784	0	0	0.448141403577875	0.916809378328375
TCGA.D9.A4Z5.01A	0	0.0968170921851084	0	0.0298454897614325	0.0520403588388794	0.463191056947699	0.0959129750486531	0.131638578715774	0	0.130554448502453	0	0	0.225026095570784	1.02054817214049
TCGA.W3.A828.06A	0	0.0806125229937544	0	0.0810726870728919	0.068862516988869	0.260596683066702	0.26405837680765	0.0352925816394991	0	0.209504631430633	0	0	0.329533476613575	0.956251417967078
TCGA.LH.A9QB.06A	0	0.146681388150378	0	0.142516680577811	0.0429921357227535	0.0442965356253738	0.381956740013453	0.164285713827645	0	0.0772708060825859	0	0	-0.00179528075369063	1.1340822861423
TCGA.EB.A5VU.01A	0	0.0288630858330047	0	0.080590517091208	0.0373779386390568	0.0861610902324093	0.532833934142241	0.0875381533705972	0	0.146635280691483	0	0	0.219354202702731	1.06255382422938
TCGA.GN.A268.06A	0	0	0	0.206463366910719	0.0325730678248226	0.0325409861736326	0.674410242342097	0	0	0.054012336748728	0	0	0.433133119740241	0.980267289006119
TCGA.ER.A199.06A	0.151411809733708	0.107092604424258	0.137871783482722	0.0106326790852387	0.0396482277799104	0.0944776761585104	0.155237594915736	0.0349043010865124	0	0.259663548849471	0.00905977448393242	0	0.557927398695769	0.833294531159076
TCGA.EE.A3AC.06A	0	0.0244354587239883	0.153707134999041	0	0.0330028837143611	0.106152103844479	0.315394314521173	0.09836480420293	0	0.268943299994027	0	0	0.474460692956814	0.886557822660681
TCGA.RP.A6K9.06A	0	0	0.0656586886452553	0.137263412347174	0.0519390068182333	0.165064316311098	0.0438572566045473	0.00121272106176779	0.00844268229474024	0.454998808185357	0.0715631077318265	0	0.484514206373791	0.880956155550732
TCGA.D3.A8GQ.06A	0	0.082465067132214	0	0.104341781860468	0.0127897027644786	0.0350184031462355	0.310102645587309	0	0	0.455282399509295	0	0	0.547792628216956	0.84129999011282
TCGA.W3.AA21.06A	0	0	0.0484813339193356	0	0.0186020054104454	0.0237920932161958	0.367771820233374	0.111719571417528	0	0.429633175803121	0	0	0.33318649294524	0.997738004385611
TCGA.BF.A1PU.01A	0	0	0	0.153441928911898	0.0285118339961892	0.0200438031956423	0.526280888694808	0.211612724958873	0	0.0601088202425898	0	0	0.0949298902846652	1.15107517045245
TCGA.ER.A196.01A	0	0.0519464636169836	0	0.102909703493224	0.0153766120369765	0.143345061840768	0.173080782103649	0.0563604107495685	0	0.451890205782412	0.00509076037641763	0	0.435133899949826	0.911051380378461
TCGA.W3.AA1R.06A	0	0.0825631999200127	0	0.070889141425202	0.00484283781342661	0.0643744104463344	0.529376570372246	0	0	0.247953840022778	0	0	0.383905317066653	0.965567042897405
TCGA.FS.A1ZN.01A	0	0.0644495080864512	0	0.081336501896608	0.00600333265173878	0.0479698363978708	0.261693102521275	0.0142257694385771	0	0.524321949007479	0	0	0.328174076011692	1.005493539943
TCGA.GN.A4U8.06A	0.0509115040693684	0.121357156002684	0.237296443666079	0	0.026783601355545	0.0794421749582363	0.166484951731498	0	0	0.31772416821659	0	0	0.507939985854678	0.861215117909169
TCGA.EE.A2GU.06A	0	0	0.245304049068555	0	0.0374580703451637	0.0849213000254548	0.193606906976006	0.147197807449375	0	0.26382505371087	0.0276868124245756	0	0.482109406732882	0.877532047066222
TCGA.BF.AAP1.01A	0	0	0	0.0542212178062268	0.047407676357016	0.0923651999455862	0.449841208398296	0.118162824843238	0	0.238001872649637	0	0	0.18195990981445	1.06285555783479
TCGA.DA.A1I2.06A	0	0.00454982077383909	0	0	0.0271132561804282	0.0784763208567966	0.308315234401969	0.177864911037643	0	0.403680456749324	0	0	0.375785512949999	0.950712515253438
TCGA.FR.A8YE.06A	0.164051900691924	0.332384293133328	0.0823330490227695	0	0.0352077685245916	0.0988670270534243	0.0116464326412484	0.0630092905322562	0	0.186636717240477	0.0258635211599814	0	0.532166967832719	0.85467292458539
TCGA.FS.A1ZB.06A	0	0	0	0.0118778507521126	0.0525980933507309	0.289039172008308	0.449881028630307	0.128359372445028	0	0.0682444828135142	0	0	0.442250983677669	0.9187832230364
TCGA.BF.A5ES.01A	0	0.0567895375779988	0	0.0639673748286603	0.0440222495698086	0.127339735352914	0.384748127372043	0.00589376514521311	0	0.317239210153362	0	0	0.360829781868104	0.95753060712871
TCGA.GN.A4U3.06A	0	0.016502561183739	0	0.106657789607232	0	0.0345374351162617	0.33087807909238	0	0	0.511424135000387	0	0	0.578881934440418	0.824442553404468
TCGA.EB.A44R.06A	0	0.0258539789701837	0.213679584409776	0.0805115465794268	0.0242696317205151	0.0769070311236995	0.19577465213049	0	0	0.383003575065909	0	0	0.510210216713031	0.863128400196019
TCGA.WE.A8ZQ.06A	0	0.185204935575495	0	0.174598309881379	0.0601252447957797	0.056907789506349	0.469390925130346	0.0408682674457047	0	0.0129045276649465	0	0	0.0889522528725513	1.11972114897539
TCGA.W3.AA1W.06A	0.0184446460296289	0.0140003782441364	0.326227809455952	0	0.0282076676250602	0.18486544824431	0.0778907082843082	0.093398738070103	0	0.216103998066102	0.0408606059803996	0	0.551159013579063	0.837192818625468
TCGA.GN.A8LK.06A	0	0	0	0.227334071227068	0.0329748672343808	0.000267953544933166	0.694789926484899	0.0338094301723407	0	0.010823751336378	0	0	0.268789306328928	1.12174425815864
TCGA.ER.A19T.01A	0	0.0333622383678937	0	0.225988136247262	0.0377149857766987	0.013106254583724	0.601968419081574	0.0785878974180706	0	0.00927206852477703	0	0	0.203188613439357	1.12199023590775
TCGA.EE.A29R.06A	0	0.123061092104955	0.00924671531427897	0.0800644351861416	0.0345383431359557	0.0756025376234091	0.455937800152179	0.00708768665655607	0	0.214461389826524	0	0	0.133411833092992	1.08575513648143
TCGA.EE.A3JD.06A	0.158062580152464	0.21830325353417	0.0904151212850345	0	0.0130492246623405	0.0754211671811479	0.132070596323026	0	0.0870662493785396	0.225611807483278	0	0	0.559256007215461	0.835182864197075
TCGA.D3.A2JO.06A	0	0	0.204389109393494	0	0.0197029661848808	0.183441187852092	0.288515039479821	0.0499704165084601	0	0.253981280581253	0	0	0.380213194014855	0.941607039716606
TCGA.ER.A19F.06A	0	0.0672270128457211	0	0.065683395853933	0.0225813198878917	0.0772762607246155	0.488743825472203	0.037550193648572	0	0.240937991567063	0	0	0.400402558644195	0.945062557503809
TCGA.D3.A2JK.06A	0	0.060132657537343	0	0.00352812604403589	0.0391755132306129	0.107341508648666	0.307254986367618	0.0355051805896838	0	0.44706202758204	0	0	0.431459808025616	0.922678522286245
TCGA.D3.A3C8.06A	0.0318073068281871	0.0167957269496662	0.582791287790793	0	0.0399608706103846	0.126367616163977	0.0392564384646087	0	0	0.130402064378073	0.0326186888143112	0	0.572704524718577	0.820013451891525
TCGA.EE.A2ML.06A	0	0.135897404176631	0.176130113466951	0.0624781069326523	0.0552702699697625	0.083152350872439	0.0724973623261564	0.0120569513874306	0	0.368741954730936	0.0337754861370413	0	0.386548508409708	0.932081052166582
TCGA.ER.A2NH.06A	0	0	0.36555244601841	0	0.0171509236158594	0.149109592752716	0.0737019365277865	0.0511581197297253	0	0.305581590802962	0.037745390552541	0	0.538546309659515	0.842224369122418
TCGA.OD.A75X.06A	0	0.0131064027979586	0.0207810391046129	0.0300566337214977	0.0201213960633315	0.090122831756509	0.506529924823684	0.131684950128185	0	0.187596821604221	0	0	0.415486496052603	0.939565520476936
TCGA.EE.A2M5.06A	0	0	0.0952481199367215	0.0607920659921336	0.0076007674699472	0.0975335501869411	0.497092308495412	0.111640677290522	0	0.130092510628322	0	0	0.365734564457854	0.977353285171596
TCGA.BF.A3DM.01A	0	0.0564803460981354	0	0.170722816058108	0.0215844452720738	0.109036270191961	0.590920136946333	0.0411171847293208	0	0.0101388007040678	0	0	0.195276237232235	1.10724329791437
TCGA.EE.A3JA.06A	0	0.103584616186583	0.0495383090551156	0.0700054830140121	0.0322663297154217	0.118370782301455	0.184516474876291	0	0	0.441718004851122	0	0	0.567680708690028	0.822889948354407
TCGA.EE.A3AA.06A	0.161178009846005	0.0968314464989437	0.0430268846651188	0.0180388059895164	0.00932960296356294	0.0816950921449876	0.276423026559519	0.0448777015770179	0	0.268599429755329	0	0	0.592916863739064	0.811027846818653
TCGA.D3.A8GN.06A	0	0	0.147421246055598	0	0.014053573956956	0.0826148145814463	0.077943713509135	0.0695357602712142	0	0.566230045917752	0.0422008457078987	0	0.585921912268587	0.8172294530295
TCGA.DA.A1HY.06A	0	0.0736374536773715	0.0107071072736489	0.0210260835014516	0.010150325042731	0.136571685803009	0.304282595326482	0.00715480120919696	0	0.436469948166109	0	0	0.135079289969194	1.09511470895908
TCGA.FS.A1ZF.06A	0	0.108269432634001	0.00138320571402432	0.114267698027639	0.0501115292681323	0.0387957928599797	0.671165026843396	0	0	0.0160073146528277	0	0	0.381190437481797	1.01421119544525
TCGA.D3.A8GM.06A	0.0137812562344438	0.0443237527964483	0.0524877277402796	0	0.00225894242199451	0.123396633692979	0.394024001252307	0.0624427073159736	0	0.307284978545574	0	0	0.485835993097839	0.883515673008283
TCGA.GF.A769.01A	0	0.0777163530685084	0	0.0773262316464226	0.0261551319842526	0.0925960678748746	0.60838209696748	0.0876317620538421	0	0.0301923564046197	0	0	0.210761700201477	1.10044914947872
TCGA.EE.A2A0.06A	0	0.0980257041263861	0.0235366282387551	0.0306518560760955	0.00529025102152545	0.151020683049134	0.125419139284628	0.00447753244816386	0	0.561578205755312	0	0	0.58386994370186	0.817138485386441
TCGA.EB.A299.01A	0	0.168706794569048	0.0927575370143759	0	0.110695653723278	0.266095539171288	0.215417830599002	0	0	0.086939335841728	0.0593873090812801	0	0.129112848689529	1.04454376680806
TCGA.D3.A3CC.06A	0	0.0096022695572616	0	0.122990203088526	0.0183434347462114	0.0588119772291141	0.308096759907076	0.0163213168110298	0	0.465834038660781	0	0	0.47652180769482	0.895128846912911
TCGA.EB.A57M.01A	0	0.0950228468414617	0.0374429234810418	0	0.0525089204128711	0.105831829468846	0.0956589867859335	0.0681880637696283	0	0.540434805290495	0.00491162394972211	0	0.477477028576526	0.898840978370121
TCGA.EE.A2A6.06A	0.0632137039940002	0.00788930191744528	0.154336527951977	0.0635634113602405	0.0209735978051747	0.0853161144559029	0.24251743104257	0.0562186629952324	0	0.303591732145351	0.00237951633210545	0	0.528473360741523	0.850200272130839
TCGA.EB.A3HV.01A	0	0.15398170413782	0	0	0.0867237028715143	0.205232905433178	0.253588001788985	0.0806378197151546	0	0.219835866053349	0	0	0.170465479927617	1.02557639621512
TCGA.D9.A6EC.06A	0	0.0280661373619196	0.0606547262976494	0	0.0392338191246496	0.139111731175005	0.502097361012761	0.0986986053825384	0	0.132137619645477	0	0	0.17299623354338	1.08279383264933
